D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
.17282753,.0078341747,.069470391,.0053618224,.93256503,.067434989,.049428273,.95057172,14,.092900649,.25895995,-.0059952121,.013140943,.044723943,.086755417,.0008138101,.0081058387,.82738775,.97681367,.023186341,.17261225,.017209459,.10655069,.89344931,.98279059,.08926513,.25638992,-.001832925,.017501274,.047352824,.091587953,.001847484,.0088761607,.84981394,1.0153161,-.0153161,.15018608,.0016575953,.097198948,.90280104,.99834239
.16235815,.0065437723,.067234382,.0046286578,.92857838,.071421608,.049670856,.95032912,15,.085531645,.24169751,-.0067352653,.011923006,.04260407,.084413312,-.000063000451,.0073020528,.81787336,.97508514,.024914816,.18212664,.017217133,.1070699,.89293009,.98278284,.08307942,.24163687,-.0029868654,.01607441,.045500286,.088968478,.0012487584,.0080085574,.84181881,1.0153379,-.015337971,.15818119,.0016979923,.097643718,.90235627,.99830198
.15177757,.0053350474,.064569101,.0039691934,.92504191,.074958108,.049839705,.95016032,16,.077122793,.22478272,-.0072876271,.010678522,.039996386,.081445664,-.0005422082,.0064476691,.80940205,.97358614,.02641385,.19059797,.017229982,.10736623,.8926338,.98277003,.076485768,.22706938,-.0040144967,.014684591,.043302044,.085836157,.00068084564,.0072575416,.83478487,1.015299,-.015298944,.16521516,.0017114989,.097967908,.90203214,.99828851
.14125793,.0042860578,.061606463,.0033741624,.92191792,.0780821,.049951565,.95004845,17,.068123147,.21040541,-.0084153851,.0097180614,.037633978,.078036368,-.0012363106,.0057323314,.80188107,.97227061,.027729381,.19811893,.017250434,.10752325,.89247674,.98274958,.069601692,.21291414,-.0048888521,.013460968,.040862884,.082350038,.00013240235,.0066159223,.82861823,1.0152175,-.015217581,.17138179,.0017009696,.098202161,.90179783,.99829906
.13090228,.0033800134,.058423921,.002844376,.9191668,.080833174,.050023478,.9499765,18,.059573427,.1967617,-.0092817117,.0085600466,.034469597,.074287921,-.0018023232,.0051584216,.79522872,.97128707,.028712921,.2047713,.017279565,.10759257,.89240742,.98272043,.062539704,.19926484,-.0055873292,.012347355,.038233347,.078614496,-.00037307217,.0060618245,.82322752,1.0151061,-.015106074,.17677242,.0016703849,.098376572,.90162343,.99832958
.12078123,.0026061931,.055093098,.0023816307,.91675341,.083246581,.050067976,.94993204,19,.052366659,.18387264,-.0097096656,.0075322334,.030714154,.070288017,-.0022083998,.0046178466,.78937942,.9704271,.029572897,.21062055,.017316841,.10761344,.89238656,.98268318,.055392466,.18616998,-.0061269379,.011339324,.035467554,.074718647,-.00082161761,.0055848793,.81853366,1.0149732,-.014973172,.18146634,.0016245373,.098511413,.9014886,.99837548
.11097083,.0019380488,.051677443,.0019691759,.91464484,.08535517,.050094247,.94990575,20,.045491442,.17043635,-.0099283569,.0066404045,.027759587,.066051602,-.0025622635,.0041303989,.78427255,.96967971,.030320277,.21572745,.017361056,.10761453,.89238548,.98263896,.048265155,.17367651,-.0065181525,.01039425,.032614749,.070740134,-.0012147165,.0051530683,.81446457,1.0148251,-.014825092,.18553543,.0015669453,.098621547,.90137845,.99843305
.10154024,.0013596033,.048234992,.0016059772,.91281074,.087189257,.050108612,.94989139,21,.037552789,.15601298,-.010286549,.0058437358,.024877982,.061183184,-.0028590208,.0036733947,.77984917,.96903455,.030965459,.2201508,.017410122,.10762869,.8923713,.98258984,.041253887,.1618266,-.0067862663,.0095054731,.029721057,.066748925,-.0015471745,.0047591287,.81095481,1.0146667,-.014666698,.18904521,.0015013746,.098715849,.90128416,.99849862
.092543848,.00086449058,.044815067,.0012854991,.91122282,.08877717,.050115541,.94988447,22,.029822143,.14111669,-.010239752,.0051892418,.021955106,.055853434,-.0032385746,.0033202542,.77605182,.96848148,.031518511,.22394818,.017461875,.10771634,.89228368,.9825381,.034456823,.15063088,-.0069397981,.0086687794,.026829297,.06280084,-.0018222419,.00439324,.80794418,1.0145015,-.014501474,.19205581,.0014306046,.098800473,.90119952,.99856943
.084016114,.00044604472,.041455772,.0010063549,.90985465,.090145335,.050118212,.94988179,23,.020093029,.13025045,-.0098815653,.004627713,.018844044,.052746691,-.0034213881,.0029880274,.77282453,.9680953,.031904656,.2271755,.017514337,.1077906,.89220941,.98248565,.027954452,.14007778,-.0069938828,.007885972,.023973724,.058937818,-.0020410339,.0040537436,.80537707,1.0143323,-.014332267,.19462293,.0013576387,.098878786,.9011212,.99864239
.075976267,.000097715681,.038186964,.00076469209,.90868181,.09131819,.0501188,.9498812,24,.012058211,.11976209,-.0097042043,.0041269893,.015676627,.049183931,-.0034189767,.0026681907,.77011371,.96778548,.032214552,.22988631,.017536882,.10785658,.89214337,.98246312,.021816373,.13013616,-.0069588744,.0071543055,.021185329,.055188596,-.0022071179,.003736502,.80320221,1.0141613,-.014161392,.19679777,.0012847808,.098952822,.90104717,.99871522
.068434067,-.00018944872,.035031676,.00055677217,.90768176,.092318252,.050118711,.94988132,25,.0050861593,.10970034,-.0090320855,.0036694561,.011897784,.046052955,-.003358278,.0024736561,.76786715,.96752834,.032471627,.23213285,.017546032,.10791729,.89208269,.98245394,.016091581,.12077656,-.0068501849,.0064712875,.01848969,.05157366,-.002324986,.0034385303,.80137253,1.013991,-.013991005,.1986275,.0012140718,.09902335,.90097666,.99878597
.061392754,-.00042345538,.032008082,.00037892957,.90683383,.093166173,.050118793,.9498812,26,-.00072568998,.098720431,-.0082718376,.0031773595,.0087617896,.043002367,-.0032690223,.0022927639,.76603359,.96731508,.032684885,.23396641,.017595105,.10797444,.89202559,.98240489,.010816203,.11196931,-.006681005,.0058340947,.015909471,.048106696,-.0023994579,.0031573169,.7998445,1.0138232,-.01382314,.20015548,.0011468827,.099090703,.9009093,.99885309
.054849893,-.00061126187,.029129816,.00022778855,.90611911,.093880877,.050119486,.94988054,27,-.0061273188,.088281453,-.007864573,.0028576676,.0064537125,.03995917,-.0031787897,.0020907256,.76456273,.96713805,.032861955,.23543732,.017678142,.10802881,.89197123,.98232186,.0060103368,.10368945,-.0064645051,.0052419817,.013462838,.044796791,-.0024358358,.0028914129,.7985785,1.0136597,-.013659751,.2014215,.0010842069,.099154763,.90084529,.99891579
.048797403,-.00075861433,.02640637,.00010056863,.90552038,.094479598,.050120987,.94987899,28,-.011530573,.080242135,-.0074487873,.0025866709,.0044249697,.036857657,-.0032255545,.0018783052,.76340562,.96699077,.033009227,.23659436,.017750066,.10808055,.89191949,.98224992,.0016831419,.095911659,-.0062115262,.0046942974,.011164199,.041648541,-.0024390202,.0026401575,.7975381,1.0135026,-.01350268,.20246188,.0010266146,.099215358,.90078461,.99897337
