state,date,year,month,day,stayathomeorder,mandatoryquarantinefortravelers,nonessentialbusinessclosures,largegatheringsban,schoolclosures,restaurantlimits,facecoveringrequirement,barclosures
CO,22074,2020,6,8,1,0,2,1,2,1,0,1
CO,22078,2020,6,12,1,0,2,1,2,1,0,1
CO,22081,2020,6,15,1,0,2,1,2,1,0,1
CO,22083,2020,6,17,1,0,2,1,2,1,0,1
CO,22088,2020,6,22,1,0,2,1,2,1,0,1
CO,22090,2020,6,24,1,0,2,1,2,1,0,1
CO,22091,2020,6,25,1,0,2,1,2,1,1,1
CO,22092,2020,6,26,1,0,2,1,2,1,1,1
CO,22096,2020,6,30,1,0,2,1,2,1,1,1
CO,22097,2020,7,1,1,0,2,1,2,1,1,2
CO,22103,2020,7,7,1,0,2,1,2,1,1,2
CO,22104,2020,7,8,1,0,2,1,0,1,1,2
CO,22106,2020,7,10,1,0,2,1,0,1,1,2
CO,22109,2020,7,13,1,0,2,1,0,1,1,2
CO,22111,2020,7,15,1,0,2,1,0,1,1,2
CO,22112,2020,7,16,1,0,2,1,0,1,1,2
CO,22113,2020,7,17,1,0,2,1,0,1,2,2
CO,22116,2020,7,20,1,0,2,1,0,1,2,2
CO,22117,2020,7,21,1,0,2,1,0,1,2,2
CO,22119,2020,7,23,1,0,2,1,0,1,2,2
CO,22123,2020,7,27,1,0,2,1,0,1,2,2
CO,22124,2020,7,28,1,0,2,1,0,1,2,2
CO,22126,2020,7,30,1,0,2,1,0,1,2,2
CO,22130,2020,8,3,1,0,2,1,0,1,2,2
CO,22132,2020,8,5,0,0,2,1,0,1,2,2
CO,22138,2020,8,11,0,0,2,1,0,1,2,2
CO,22158,2020,8,31,0,0,2,1,0,1,2,2
CO,22160,2020,9,2,0,0,2,1,0,1,2,2
CO,22166,2020,9,8,0,0,2,1,0,1,2,2
CO,22172,2020,9,14,0,0,2,1,0,1,2,2
CO,22180,2020,9,22,0,0,2,1,0,1,2,2
CO,22182,2020,9,24,0,0,2,1,0,1,2,2
CO,22189,2020,10,1,0,0,2,1,0,1,2,2
CO,22193,2020,10,5,0,0,2,1,0,1,2,2
CO,22210,2020,10,22,0,0,2,1,0,1,2,2
CO,22211,2020,10,23,0,0,2,1,0,1,2,2
CO,22215,2020,10,27,0,0,2,1,0,1,2,2
CO,22221,2020,11,2,0,0,2,1,0,1,2,2
CO,22225,2020,11,6,0,0,2,1,0,1,2,2
CO,22230,2020,11,11,0,0,2,1,0,1,2,2
CO,22232,2020,11,13,0,0,2,1,0,1,2,2
CO,22235,2020,11,16,0,0,2,1,0,1,2,2
CO,22239,2020,11,20,0,0,2,1,0,1,2,2
CO,22249,2020,11,30,0,0,2,1,0,1,2,2
CO,22250,2020,12,1,0,0,2,1,0,1,2,2
CO,22258,2020,12,9,0,0,2,1,0,1,2,2
CO,22260,2020,12,11,0,0,2,1,0,1,2,2
CO,22263,2020,12,14,0,0,2,1,0,1,2,2
CO,22266,2020,12,17,0,0,2,1,0,1,2,2
CO,22267,2020,12,18,0,0,2,1,0,1,2,2
CO,22269,2020,12,20,0,0,2,1,0,1,2,2
CO,22284,2021,1,4,0,0,2,1,0,1,2,2
CO,22288,2021,1,8,0,0,2,1,0,1,2,2
CO,22291,2021,1,11,0,0,2,1,0,1,2,2
CO,22292,2021,1,12,0,0,2,1,0,1,2,2
CO,22294,2021,1,14,0,0,2,1,0,1,2,2
CO,22295,2021,1,15,0,0,2,1,0,1,2,2
CO,22299,2021,1,19,0,0,2,1,0,1,2,2
CO,22301,2021,1,21,0,0,2,1,0,1,2,2
CO,22302,2021,1,22,0,0,2,1,0,1,2,2
CO,22305,2021,1,25,0,0,2,1,0,1,2,2
CO,22306,2021,1,26,0,0,2,1,0,1,2,2
CO,22308,2021,1,28,0,0,2,1,0,1,2,2
CO,22309,2021,1,29,0,0,2,1,0,1,2,2
CO,22312,2021,2,1,0,0,2,1,0,1,2,2
CO,22314,2021,2,3,0,0,2,1,0,1,2,2
CO,22320,2021,2,9,0,0,1,1,0,1,2,2
CO,22322,2021,2,11,0,0,1,1,0,1,2,2
CO,22323,2021,2,12,0,0,1,1,0,1,2,2
CO,22327,2021,2,16,0,0,1,1,0,1,2,2
CO,22333,2021,2,22,0,0,1,1,0,1,2,2
CO,22340,2021,3,1,0,0,1,1,0,1,2,2
CO,22342,2021,3,3,0,0,1,1,0,1,2,2
CO,22347,2021,3,8,0,0,1,1,0,1,2,2
CO,22354,2021,3,15,0,0,1,1,0,1,2,2
CO,22361,2021,3,22,0,0,1,1,0,1,2,2
CO,22368,2021,3,29,0,0,1,0,0,1,2,1
CO,22375,2021,4,5,0,0,1,0,0,1,2,1
CO,22382,2021,4,12,0,0,1,0,0,1,2,1
CO,22389,2021,4,19,0,0,1,0,0,1,2,1
CO,22396,2021,4,26,0,0,0,0,0,0,2,0
CO,22403,2021,5,3,0,0,0,0,0,0,2,0
CO,22410,2021,5,10,0,0,0,0,0,0,2,0
CO,22417,2021,5,17,0,0,0,0,0,0,0,0
CO,22424,2021,5,24,0,0,0,0,0,0,0,0
CO,22432,2021,6,1,0,0,0,0,0,0,0,0
CO,22438,2021,6,7,0,0,0,0,0,0,0,0
CO,22445,2021,6,14,0,0,0,0,0,0,0,0
CO,22452,2021,6,21,0,0,0,0,0,0,0,0
CO,22459,2021,6,28,0,0,0,0,0,0,0,0
CO,22463,2021,7,2,0,0,0,0,0,0,0,0
CT,22070,2020,6,4,0,0,2,1,2,1,0,1
CT,22071,2020,6,5,0,0,2,1,2,1,0,1
CT,22074,2020,6,8,0,0,2,1,2,1,0,1
CT,22078,2020,6,12,0,0,2,1,2,1,0,1
CT,22081,2020,6,15,0,0,2,1,2,1,0,1
CT,22083,2020,6,17,0,0,1,1,2,1,0,1
CT,22088,2020,6,22,0,0,1,1,2,1,0,1
CT,22090,2020,6,24,0,1,1,1,2,1,0,1
CT,22091,2020,6,25,0,1,1,1,2,1,2,1
CT,22092,2020,6,26,0,1,1,1,2,1,2,1
CT,22096,2020,6,30,0,1,1,1,2,1,2,1
CT,22097,2020,7,1,0,1,1,1,2,1,2,2
CT,22103,2020,7,7,0,1,1,1,2,1,2,2
CT,22104,2020,7,8,0,1,1,1,0,1,2,2
CT,22106,2020,7,10,0,1,1,1,0,1,2,2
CT,22109,2020,7,13,0,1,1,1,0,1,2,2
CT,22111,2020,7,15,0,1,1,1,0,1,2,2
CT,22112,2020,7,16,0,1,1,1,0,1,2,2
CT,22113,2020,7,17,0,1,1,1,0,1,2,2
CT,22116,2020,7,20,0,1,1,1,0,1,2,2
CT,22117,2020,7,21,0,1,1,1,0,1,2,2
CT,22119,2020,7,23,0,1,1,1,0,1,2,2
CT,22123,2020,7,27,0,1,1,1,0,1,2,2
CT,22124,2020,7,28,0,1,1,1,0,1,2,2
CT,22126,2020,7,30,0,1,1,1,0,1,2,2
CT,22130,2020,8,3,0,1,1,1,0,1,2,2
CT,22132,2020,8,5,0,1,1,1,0,1,2,2
CT,22138,2020,8,11,0,1,1,1,0,1,2,2
CT,22158,2020,8,31,0,1,1,1,0,1,2,2
CT,22160,2020,9,2,0,1,1,1,0,1,2,2
CT,22166,2020,9,8,0,1,1,1,0,1,2,2
CT,22172,2020,9,14,0,1,1,1,0,1,2,2
CT,22180,2020,9,22,0,1,1,1,0,1,2,2
CT,22182,2020,9,24,0,1,1,1,0,1,2,2
CT,22189,2020,10,1,0,1,1,1,0,1,2,2
CT,22193,2020,10,5,0,1,1,1,0,1,2,2
CT,22210,2020,10,22,0,1,1,1,0,1,2,2
CT,22211,2020,10,23,0,1,1,1,0,1,2,2
CT,22215,2020,10,27,0,1,1,1,0,1,2,2
CT,22221,2020,11,2,0,1,1,1,0,1,2,2
CT,22225,2020,11,6,0,1,1,1,0,1,2,2
CT,22230,2020,11,11,0,1,1,1,0,1,2,2
CT,22232,2020,11,13,0,1,1,1,0,1,2,2
CT,22235,2020,11,16,0,1,1,1,0,1,2,2
CT,22239,2020,11,20,0,1,3,1,0,1,2,2
CT,22249,2020,11,30,0,1,3,1,0,1,2,2
CT,22250,2020,12,1,0,1,3,1,0,1,2,2
CT,22258,2020,12,9,0,1,3,1,0,1,2,2
CT,22260,2020,12,11,0,1,3,1,0,1,2,2
CT,22263,2020,12,14,0,1,3,1,0,1,2,2
CT,22266,2020,12,17,0,1,3,1,0,1,2,2
CT,22267,2020,12,18,0,1,3,1,0,1,2,2
CT,22269,2020,12,20,0,1,3,1,0,1,2,2
CT,22284,2021,1,4,0,1,3,1,0,1,2,2
CT,22288,2021,1,8,0,1,3,1,0,1,2,2
CT,22291,2021,1,11,0,1,3,1,0,1,2,2
CT,22292,2021,1,12,0,1,3,1,0,1,2,2
CT,22294,2021,1,14,0,1,3,1,0,1,2,2
CT,22295,2021,1,15,0,1,3,1,0,1,2,2
CT,22299,2021,1,19,0,1,3,1,0,1,2,2
CT,22301,2021,1,21,0,1,3,1,0,1,2,2
CT,22302,2021,1,22,0,1,3,1,0,1,2,2
CT,22305,2021,1,25,0,1,3,1,0,1,2,2
CT,22306,2021,1,26,0,1,3,1,0,1,2,2
CT,22308,2021,1,28,0,1,3,1,0,1,2,2
CT,22309,2021,1,29,0,1,3,1,0,1,2,2
CT,22312,2021,2,1,0,1,3,1,0,1,2,2
CT,22314,2021,2,3,0,1,3,1,0,1,2,2
CT,22320,2021,2,9,0,1,3,1,0,1,2,2
CT,22322,2021,2,11,0,1,3,1,0,1,2,2
CT,22323,2021,2,12,0,1,3,1,0,1,2,2
CT,22327,2021,2,16,0,1,1,1,0,1,2,2
CT,22333,2021,2,22,0,1,1,1,0,1,2,2
CT,22340,2021,3,1,0,1,1,1,0,1,2,2
CT,22342,2021,3,3,0,1,1,1,0,1,2,2
CT,22347,2021,3,8,0,0,1,1,0,1,2,2
CT,22354,2021,3,15,0,0,1,1,0,1,2,2
CT,22361,2021,3,22,0,0,1,1,0,1,2,2
CT,22368,2021,3,29,0,0,1,1,0,1,2,2
CT,22375,2021,4,5,0,0,1,1,0,1,2,2
CT,22382,2021,4,12,0,0,1,1,0,1,2,2
CT,22389,2021,4,19,0,0,1,1,0,1,2,2
CT,22396,2021,4,26,0,0,0,1,0,0,2,2
CT,22403,2021,5,3,0,0,0,1,0,0,2,1
CT,22410,2021,5,10,0,0,0,1,0,0,2,1
CT,22417,2021,5,17,0,0,0,1,0,0,1,1
CT,22424,2021,5,24,0,0,0,0,0,0,1,0
CT,22432,2021,6,1,0,0,0,0,0,0,1,0
CT,22438,2021,6,7,0,0,0,0,0,0,1,0
CT,22445,2021,6,14,0,0,0,0,0,0,1,0
CT,22452,2021,6,21,0,0,0,0,0,0,1,0
CT,22459,2021,6,28,0,0,0,0,0,0,1,0
CT,22463,2021,7,2,0,0,0,0,0,0,1,0
DC,22070,2020,6,4,0,0,2,1,2,1,0,1
DC,22071,2020,6,5,0,0,2,1,2,1,0,1
DC,22074,2020,6,8,0,0,2,1,2,1,0,1
DC,22078,2020,6,12,0,0,2,1,2,1,0,1
DC,22081,2020,6,15,0,0,2,1,2,1,0,1
DC,22083,2020,6,17,0,0,2,1,2,1,0,1
DC,22088,2020,6,22,0,0,2,1,2,1,0,1
DC,22090,2020,6,24,0,0,2,1,2,1,0,1
DC,22091,2020,6,25,0,0,2,1,2,1,2,1
DC,22092,2020,6,26,0,0,2,1,2,1,2,1
DC,22096,2020,6,30,0,0,2,1,2,1,2,1
DC,22097,2020,7,1,0,0,2,1,2,1,2,2
DC,22103,2020,7,7,0,0,2,1,2,1,2,2
DC,22104,2020,7,8,0,0,2,1,0,1,2,2
DC,22106,2020,7,10,0,0,2,1,0,1,2,2
DC,22109,2020,7,13,0,0,2,1,0,1,2,2
DC,22111,2020,7,15,0,0,2,1,0,1,2,2
DC,22112,2020,7,16,0,0,2,1,0,1,2,2
DC,22113,2020,7,17,0,0,2,1,0,1,2,2
DC,22116,2020,7,20,0,0,2,1,0,1,2,2
DC,22117,2020,7,21,0,0,2,1,0,1,2,2
DC,22119,2020,7,23,0,0,2,1,0,1,2,2
DC,22123,2020,7,27,0,1,2,1,0,1,2,2
DC,22124,2020,7,28,0,1,2,1,0,1,2,2
DC,22126,2020,7,30,0,1,2,1,0,1,2,2
DC,22130,2020,8,3,0,1,2,1,0,1,2,2
DC,22132,2020,8,5,0,1,2,1,0,1,2,2
DC,22138,2020,8,11,0,1,2,1,0,1,2,2
DC,22158,2020,8,31,0,1,2,1,0,1,2,2
DC,22160,2020,9,2,0,1,2,1,0,1,2,2
DC,22166,2020,9,8,0,1,2,1,0,1,2,2
DC,22172,2020,9,14,0,1,2,1,0,1,2,2
DC,22180,2020,9,22,0,1,2,1,0,1,2,2
DC,22182,2020,9,24,0,1,2,1,0,1,2,2
DC,22189,2020,10,1,0,1,2,1,0,1,2,2
DC,22193,2020,10,5,0,1,2,1,0,1,2,2
DC,22210,2020,10,22,0,1,2,1,0,1,2,2
DC,22211,2020,10,23,0,1,2,1,0,1,2,2
DC,22215,2020,10,27,0,1,2,1,0,1,2,2
DC,22221,2020,11,2,0,1,2,1,0,1,2,2
DC,22225,2020,11,6,0,1,2,1,0,1,2,2
DC,22230,2020,11,11,0,1,2,1,0,1,2,2
DC,22232,2020,11,13,0,1,2,1,0,1,2,2
DC,22235,2020,11,16,0,1,2,1,0,1,2,2
DC,22239,2020,11,20,0,1,3,1,0,1,2,2
DC,22249,2020,11,30,0,1,3,1,0,1,2,2
DC,22250,2020,12,1,0,1,3,1,0,1,2,2
DC,22258,2020,12,9,0,1,3,1,0,1,2,2
DC,22260,2020,12,11,0,1,3,1,0,1,2,2
DC,22263,2020,12,14,0,1,3,1,0,1,2,2
DC,22266,2020,12,17,0,1,3,1,0,1,2,2
DC,22267,2020,12,18,0,1,3,1,0,1,2,2
DC,22269,2020,12,20,0,1,3,1,0,2,2,2
DC,22284,2021,1,4,0,1,3,1,0,2,2,2
DC,22288,2021,1,8,0,1,3,1,0,2,2,2
DC,22291,2021,1,11,0,1,3,1,0,2,2,2
DC,22292,2021,1,12,0,1,3,1,0,2,2,2
DC,22294,2021,1,14,0,1,3,1,0,2,2,2
DC,22295,2021,1,15,0,1,3,1,0,2,2,2
DC,22299,2021,1,19,0,1,3,1,0,2,2,2
DC,22301,2021,1,21,0,1,3,1,0,2,2,2
DC,22302,2021,1,22,0,1,3,1,0,1,2,2
DC,22305,2021,1,25,0,1,3,1,0,1,2,2
DC,22306,2021,1,26,0,1,3,1,0,1,2,2
DC,22308,2021,1,28,0,1,3,1,0,1,2,2
DC,22309,2021,1,29,0,1,3,1,0,1,2,2
DC,22312,2021,2,1,0,1,3,1,0,1,2,2
DC,22314,2021,2,3,0,1,3,1,0,1,2,2
DC,22320,2021,2,9,0,1,3,1,0,1,2,2
DC,22322,2021,2,11,0,1,3,1,0,1,2,2
DC,22323,2021,2,12,0,1,3,1,0,1,2,2
DC,22327,2021,2,16,0,1,2,1,0,1,2,2
DC,22333,2021,2,22,0,1,2,1,0,1,2,2
DC,22340,2021,3,1,0,1,2,1,0,1,2,2
DC,22342,2021,3,3,0,1,2,1,0,1,2,2
DC,22347,2021,3,8,0,1,2,1,0,1,2,2
DC,22354,2021,3,15,0,1,2,1,0,1,2,2
DC,22361,2021,3,22,0,1,2,1,0,1,2,2
DC,22368,2021,3,29,0,1,2,1,0,1,2,2
DC,22375,2021,4,5,0,1,2,1,0,1,2,2
DC,22382,2021,4,12,0,1,2,1,0,1,2,2
DC,22389,2021,4,19,0,1,2,1,0,1,2,2
DC,22396,2021,4,26,0,1,2,1,0,1,2,2
DC,22403,2021,5,3,0,1,2,1,0,1,2,2
DC,22410,2021,5,10,0,1,2,1,0,1,2,2
DC,22417,2021,5,17,0,0,2,1,0,1,2,2
DC,22424,2021,5,24,0,0,0,0,0,0,1,1
DC,22432,2021,6,1,0,0,0,0,0,0,1,1
DC,22438,2021,6,7,0,0,0,0,0,0,1,1
DC,22445,2021,6,14,0,0,0,0,0,0,0,0
DC,22452,2021,6,21,0,0,0,0,0,0,0,0
DC,22459,2021,6,28,0,0,0,0,0,0,0,0
DC,22463,2021,7,2,0,0,0,0,0,0,0,0
DE,22070,2020,6,4,0,0,2,1,2,1,0,1
DE,22071,2020,6,5,0,0,2,1,2,1,0,1
DE,22074,2020,6,8,0,0,2,1,2,1,0,1
DE,22078,2020,6,12,0,0,2,1,2,1,0,1
DE,22081,2020,6,15,0,0,2,1,2,1,0,1
DE,22083,2020,6,17,0,0,2,1,2,1,0,1
DE,22088,2020,6,22,0,0,2,1,2,1,0,1
DE,22090,2020,6,24,0,0,2,1,2,1,0,1
DE,22091,2020,6,25,0,0,2,1,2,1,2,1
DE,22092,2020,6,26,0,0,2,1,2,1,2,1
DE,22096,2020,6,30,0,0,2,1,2,1,2,1
DE,22097,2020,7,1,0,0,2,1,2,1,2,2
DE,22103,2020,7,7,0,0,2,1,2,1,2,2
DE,22104,2020,7,8,0,0,2,1,0,1,2,2
DE,22106,2020,7,10,0,0,2,1,0,1,2,2
DE,22109,2020,7,13,0,0,2,1,0,1,2,1
DE,22111,2020,7,15,0,0,2,1,0,1,2,1
DE,22112,2020,7,16,0,0,2,1,0,1,2,1
DE,22113,2020,7,17,0,0,2,1,0,1,2,1
DE,22116,2020,7,20,0,0,2,1,0,1,2,1
DE,22117,2020,7,21,0,0,2,1,0,1,2,1
DE,22119,2020,7,23,0,0,2,1,0,1,2,1
DE,22123,2020,7,27,0,0,2,1,0,1,2,1
DE,22124,2020,7,28,0,0,2,1,0,1,2,1
DE,22126,2020,7,30,0,0,2,1,0,1,2,1
DE,22130,2020,8,3,0,0,2,1,0,1,2,1
DE,22132,2020,8,5,0,0,2,1,0,1,2,1
DE,22138,2020,8,11,0,0,2,1,0,1,2,1
DE,22158,2020,8,31,0,0,2,1,0,1,2,1
DE,22160,2020,9,2,0,0,2,1,0,1,2,1
DE,22166,2020,9,8,0,0,2,1,0,1,2,1
DE,22172,2020,9,14,0,0,2,1,0,1,2,1
DE,22180,2020,9,22,0,0,2,1,0,1,2,1
DE,22182,2020,9,24,0,0,2,1,0,1,2,1
DE,22189,2020,10,1,0,0,2,1,0,1,2,1
DE,22193,2020,10,5,0,0,2,1,0,1,2,1
DE,22210,2020,10,22,0,0,2,1,0,1,2,1
DE,22211,2020,10,23,0,0,2,1,0,1,2,1
DE,22215,2020,10,27,0,0,2,1,0,1,2,1
DE,22221,2020,11,2,0,0,2,1,0,1,2,1
DE,22225,2020,11,6,0,0,2,1,0,1,2,0
DE,22230,2020,11,11,0,0,2,1,0,1,2,0
DE,22232,2020,11,13,0,0,2,1,0,1,2,0
DE,22235,2020,11,16,0,0,2,1,0,1,2,0
DE,22239,2020,11,20,0,0,2,1,0,1,2,1
DE,22249,2020,11,30,0,0,2,1,0,1,2,1
DE,22250,2020,12,1,0,0,2,1,0,1,2,1
DE,22258,2020,12,9,0,0,2,1,0,1,2,1
DE,22260,2020,12,11,0,0,2,1,0,1,2,1
DE,22263,2020,12,14,0,0,3,1,0,1,2,1
DE,22266,2020,12,17,0,0,3,1,0,1,2,1
DE,22267,2020,12,18,0,0,3,1,0,1,2,1
DE,22269,2020,12,20,0,0,3,1,0,1,2,1
DE,22284,2021,1,4,0,0,3,1,0,1,2,1
DE,22288,2021,1,8,0,0,3,1,0,1,2,1
DE,22291,2021,1,11,0,0,3,1,0,1,2,1
DE,22292,2021,1,12,0,0,3,1,0,1,2,1
DE,22294,2021,1,14,0,0,3,1,0,1,2,1
DE,22295,2021,1,15,0,0,3,1,0,1,2,1
DE,22299,2021,1,19,0,0,3,1,0,1,2,1
DE,22301,2021,1,21,0,0,3,1,0,1,2,1
DE,22302,2021,1,22,0,0,3,1,0,1,2,1
DE,22305,2021,1,25,0,0,3,1,0,1,2,1
DE,22306,2021,1,26,0,0,3,1,0,1,2,1
DE,22308,2021,1,28,0,0,3,1,0,1,2,1
DE,22309,2021,1,29,0,0,3,1,0,1,2,1
DE,22312,2021,2,1,0,0,3,1,0,1,2,1
DE,22314,2021,2,3,0,0,3,1,0,1,2,1
DE,22320,2021,2,9,0,0,3,1,0,1,2,1
DE,22322,2021,2,11,0,0,3,1,0,1,2,1
DE,22323,2021,2,12,0,0,1,1,0,1,2,1
DE,22327,2021,2,16,0,0,1,1,0,1,2,1
DE,22333,2021,2,22,0,0,1,1,0,1,2,1
DE,22340,2021,3,1,0,0,1,1,0,1,2,1
DE,22342,2021,3,3,0,0,1,1,0,1,2,1
DE,22347,2021,3,8,0,0,1,1,0,1,2,1
DE,22354,2021,3,15,0,0,1,1,0,1,2,1
DE,22361,2021,3,22,0,0,1,1,0,1,2,1
DE,22368,2021,3,29,0,0,1,1,0,1,2,1
DE,22375,2021,4,5,0,0,1,1,0,1,2,1
DE,22382,2021,4,12,0,0,1,1,0,1,2,1
DE,22389,2021,4,19,0,0,1,1,0,1,2,1
DE,22396,2021,4,26,0,0,1,1,0,1,2,1
DE,22403,2021,5,3,0,0,1,1,0,1,2,1
DE,22410,2021,5,10,0,0,1,1,0,1,2,1
DE,22417,2021,5,17,0,0,1,1,0,1,2,1
DE,22424,2021,5,24,0,0,0,1,0,0,0,0
DE,22432,2021,6,1,0,0,0,1,0,0,0,0
DE,22438,2021,6,7,0,0,0,1,0,0,0,0
DE,22445,2021,6,14,0,0,0,1,0,0,0,0
DE,22452,2021,6,21,0,0,0,1,0,0,0,0
DE,22459,2021,6,28,0,0,0,1,0,0,0,0
DE,22463,2021,7,2,0,0,0,1,0,0,0,0
FL,22070,2020,6,4,0,1,2,1,1,1,0,1
FL,22071,2020,6,5,0,1,1,0,1,1,0,1
FL,22074,2020,6,8,0,1,1,0,1,1,0,1
FL,22078,2020,6,12,0,1,1,0,1,1,0,1
FL,22081,2020,6,15,0,1,1,0,1,1,0,1
FL,22083,2020,6,17,0,1,1,0,1,1,0,1
FL,22088,2020,6,22,0,1,1,0,1,1,0,1
FL,22090,2020,6,24,0,1,1,0,1,1,0,1
FL,22091,2020,6,25,0,1,1,0,1,1,1,1
FL,22092,2020,6,26,0,1,1,0,1,1,1,1
FL,22096,2020,6,30,0,1,1,0,1,1,1,1
FL,22097,2020,7,1,0,1,1,0,1,1,1,2
FL,22103,2020,7,7,0,1,1,0,1,1,1,2
FL,22104,2020,7,8,0,1,1,0,0,1,1,2
FL,22106,2020,7,10,0,1,1,0,0,1,1,2
FL,22109,2020,7,13,0,1,1,0,0,1,1,2
FL,22111,2020,7,15,0,1,1,0,0,1,1,2
FL,22112,2020,7,16,0,1,1,0,0,1,1,2
FL,22113,2020,7,17,0,1,1,0,0,1,1,2
FL,22116,2020,7,20,0,1,1,0,0,1,1,2
FL,22117,2020,7,21,0,1,1,0,0,1,1,2
FL,22119,2020,7,23,0,1,1,0,0,1,1,2
FL,22123,2020,7,27,0,1,1,0,0,1,1,2
FL,22124,2020,7,28,0,1,1,0,0,1,1,2
FL,22126,2020,7,30,0,1,1,0,0,1,1,2
FL,22130,2020,8,3,0,1,1,0,0,1,1,2
FL,22132,2020,8,5,0,1,1,0,0,1,1,2
FL,22138,2020,8,11,0,1,1,0,0,1,1,2
FL,22158,2020,8,31,0,0,1,0,0,1,1,2
FL,22160,2020,9,2,0,0,1,0,0,1,1,2
FL,22166,2020,9,8,0,0,1,0,0,1,1,2
FL,22172,2020,9,14,0,0,1,0,0,1,1,2
FL,22180,2020,9,22,0,0,1,0,0,1,1,2
FL,22182,2020,9,24,0,0,0,0,0,0,1,0
FL,22189,2020,10,1,0,0,0,0,0,0,1,0
FL,22193,2020,10,5,0,0,0,0,0,0,1,0
FL,22210,2020,10,22,0,0,0,0,0,0,1,0
FL,22211,2020,10,23,0,0,0,0,0,0,1,0
FL,22215,2020,10,27,0,0,0,0,0,0,1,0
FL,22221,2020,11,2,0,0,0,0,0,0,1,0
FL,22225,2020,11,6,0,0,0,0,0,0,1,0
FL,22230,2020,11,11,0,0,0,0,0,0,1,0
FL,22232,2020,11,13,0,0,0,0,0,0,1,0
FL,22235,2020,11,16,0,0,0,0,0,0,1,0
FL,22239,2020,11,20,0,0,0,0,0,0,1,0
FL,22249,2020,11,30,0,0,0,0,0,0,1,0
FL,22250,2020,12,1,0,0,0,0,0,0,0,0
FL,22258,2020,12,9,0,0,0,0,0,0,0,0
FL,22260,2020,12,11,0,0,0,0,0,0,0,0
FL,22263,2020,12,14,0,0,0,0,0,0,0,0
FL,22266,2020,12,17,0,0,0,0,0,0,0,0
FL,22267,2020,12,18,0,0,0,0,0,0,0,0
FL,22269,2020,12,20,0,0,0,0,0,0,0,0
FL,22284,2021,1,4,0,0,0,0,0,0,0,0
FL,22288,2021,1,8,0,0,0,0,0,0,0,0
FL,22291,2021,1,11,0,0,0,0,0,0,0,0
FL,22292,2021,1,12,0,0,0,0,0,0,0,0
FL,22294,2021,1,14,0,0,0,0,0,0,0,0
FL,22295,2021,1,15,0,0,0,0,0,0,0,0
FL,22299,2021,1,19,0,0,0,0,0,0,0,0
FL,22301,2021,1,21,0,0,0,0,0,0,0,0
FL,22302,2021,1,22,0,0,0,0,0,0,0,0
FL,22305,2021,1,25,0,0,0,0,0,0,0,0
FL,22306,2021,1,26,0,0,0,0,0,0,0,0
FL,22308,2021,1,28,0,0,0,0,0,0,0,0
FL,22309,2021,1,29,0,0,0,0,0,0,0,0
FL,22312,2021,2,1,0,0,0,0,0,0,0,0
FL,22314,2021,2,3,0,0,0,0,0,0,0,0
FL,22320,2021,2,9,0,0,0,0,0,0,0,0
FL,22322,2021,2,11,0,0,0,0,0,0,0,0
FL,22323,2021,2,12,0,0,0,0,0,0,0,0
FL,22327,2021,2,16,0,0,0,0,0,0,0,0
FL,22333,2021,2,22,0,0,0,0,0,0,0,0
FL,22340,2021,3,1,0,0,0,0,0,0,0,0
FL,22342,2021,3,3,0,0,0,0,0,0,0,0
FL,22347,2021,3,8,0,0,0,0,0,0,0,0
FL,22354,2021,3,15,0,0,0,0,0,0,0,0
FL,22361,2021,3,22,0,0,0,0,0,0,0,0
FL,22368,2021,3,29,0,0,0,0,0,0,0,0
FL,22375,2021,4,5,0,0,0,0,0,0,0,0
FL,22382,2021,4,12,0,0,0,0,0,0,0,0
FL,22389,2021,4,19,0,0,0,0,0,0,0,0
FL,22396,2021,4,26,0,0,0,0,0,0,0,0
FL,22403,2021,5,3,0,0,0,0,0,0,0,0
FL,22410,2021,5,10,0,0,0,0,0,0,0,0
FL,22417,2021,5,17,0,0,0,0,0,0,0,0
FL,22424,2021,5,24,0,0,0,0,0,0,0,0
FL,22432,2021,6,1,0,0,0,0,0,0,0,0
FL,22438,2021,6,7,0,0,0,0,0,0,0,0
FL,22445,2021,6,14,0,0,0,0,0,0,0,0
FL,22452,2021,6,21,0,0,0,0,0,0,0,0
FL,22459,2021,6,28,0,0,0,0,0,0,0,0
FL,22463,2021,7,2,0,0,0,0,0,0,0,0
GA,22070,2020,6,4,1,0,2,1,2,1,0,1
GA,22071,2020,6,5,1,0,2,1,2,1,0,1
GA,22074,2020,6,8,1,0,2,1,2,1,0,1
GA,22078,2020,6,12,1,0,2,1,2,1,0,1
GA,22081,2020,6,15,1,0,2,1,2,1,0,1
GA,22083,2020,6,17,1,0,0,1,2,0,0,0
GA,22088,2020,6,22,1,0,0,1,2,0,0,0
GA,22090,2020,6,24,1,0,0,1,2,0,0,0
GA,22091,2020,6,25,1,0,0,1,2,0,1,0
GA,22092,2020,6,26,1,0,0,1,2,0,1,0
GA,22096,2020,6,30,1,0,0,1,2,0,1,0
GA,22097,2020,7,1,1,0,0,1,2,0,1,0
GA,22103,2020,7,7,1,0,0,1,2,0,1,0
GA,22104,2020,7,8,1,0,0,1,0,0,1,0
GA,22106,2020,7,10,1,0,0,1,0,0,1,0
GA,22109,2020,7,13,1,0,0,1,0,0,1,0
