D01,D02,D03,D04,D05,D06,D07,D08,D09,FEVD01,FEVD04,FEVD07,FEVD02,FEVD05,FEVD08,FEVD03,FEVD06,FEVD09,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pD05_ll,pD05_ul,pD06_ll,pD06_ul,pD07_ll,pD07_ul,pD08_ll,pD08_ul,pD09_ll,pD09_ul,pFEVD01_ll,pFEVD01_ul,pFEVD04_ll,pFEVD04_ul,pFEVD07_ll,pFEVD07_ul,pFEVD02_ll,pFEVD02_ul,pFEVD05_ll,pFEVD05_ul,pFEVD08_ll,pFEVD08_ul,pFEVD03_ll,pFEVD03_ul,pFEVD06_ll,pFEVD06_ul,pFEVD09_ll,pFEVD09_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nD05_ll,nD05_ul,nD06_ll,nD06_ul,nD07_ll,nD07_ul,nD08_ll,nD08_ul,nD09_ll,nD09_ul,nFEVD01_ll,nFEVD01_ul,nFEVD04_ll,nFEVD04_ul,nFEVD07_ll,nFEVD07_ul,nFEVD02_ll,nFEVD02_ul,nFEVD05_ll,nFEVD05_ul,nFEVD08_ll,nFEVD08_ul,nFEVD03_ll,nFEVD03_ul,nFEVD06_ll,nFEVD06_ul,nFEVD09_ll,nFEVD09_ul
.0084157996,.0064741592,.05128279,.0091959182,.0099121472,.07691814,.01704371,.013229539,.30544227,.90052372,.067841306,.031634949,.19185618,.77211112,.036032725,.018188162,.044594355,.93721747,20,.0016773744,.015382927,.00033744861,.013249872,-.00092055439,.087456673,.0014396592,.017423181,.0012868873,.017928425,.027531158,.10922864,-.0030685323,.027427834,-.0039966078,.024329748,.14781277,.4931187,.82672292,.94735497,.033492051,.11581104,.0048185252,.081482008,.13099808,.25413924,.69703519,.8463614,.0046532638,.10831111,.00061139674,.066076882,.011294384,.12186459,.82591254,.9822408,.0018280653,.015003533,.00022483358,.012723485,.0085375654,.094028011,.0011559692,.017235866,.0020690809,.017755214,.034881141,.11895514,.0020675273,.032019891,-.00054478383,.027003862,.13529053,.47559401,.84407085,.95697659,.02899557,.10668705,-.0075254133,.070795313,.13129009,.25242224,.69897592,.84524632,-.014615928,.086681381,-.012521289,.048897613,-.018055394,.1072441,.85258061,1.0218543
.0075207967,.0058459663,.05092917,.0084693376,.0089147426,.076176368,.016492931,.012780226,.30000046,.89941609,.068023235,.032560684,.19175282,.77130288,.036944304,.018595796,.045315064,.93608916,21,.0013440721,.014075919,.00026359578,.012046026,-.0013143198,.087053932,.0011612941,.016096409,.00097851362,.016209586,.02602578,.10788129,-.0031936199,.026885163,-.004808737,.023736149,.14003831,.48736241,.8250159,.94706929,.033547647,.11658312,.0049439338,.082146205,.13093488,.2544148,.69574976,.84629226,.0047100382,.11117724,.00063036464,.068179585,.011079554,.124983,.82084012,.98223269,.0014250753,.013616518,.000090828202,.011601104,.008207229,.093651116,.00097789231,.015960783,.0016387982,.016190687,.033783067,.11856967,.0015718593,.031414002,-.00093980954,.02650026,.13156454,.46843636,.84221315,.95661902,.028977724,.10706875,-.0074790991,.072600469,.13110624,.25239938,.69767517,.84493059,-.014738101,.088626705,-.013160622,.050352216,-.018931538,.10956167,.8489511,1.0232272
.0067523513,.0052947961,.050469134,.007821721,.0080467174,.075296529,.015948797,.012343151,.29430053,.89840096,.068172082,.033426978,.1916475,.77055675,.037795737,.018976653,.045985028,.93503833,22,.0010505419,.01299793,.00013102872,.01093844,-.0016585874,.086529054,.00084063143,.014865154,.00062255515,.014645512,.02432267,.10629928,-.0034715543,.026165575,-.0055639101,.023142148,.13374838,.47721773,.82364911,.94681644,.033593051,.11722235,.0050758785,.082696132,.13087851,.25452179,.6945911,.84622604,.0047717518,.11385411,.00065257883,.070176437,.010880345,.12789544,.81612027,.9821142,.001098281,.012406422,-.000013638085,.01060323,.0078811767,.093057089,.00082029967,.014823142,.0012832019,.014810232,.032661699,.11793136,.001092994,.030804601,-.0013155763,.026001878,.12758344,.46101758,.84050745,.95629448,.028960457,.10738371,-.0074354336,.074289389,.13093416,.25236082,.69647205,.84464145,-.014846401,.090437874,-.013769031,.051722337,-.019765764,.11173582,.84554178,1.0245348
.0060897744,.0048124655,.04991648,.0072426437,.0072860299,.074297927,.015423317,.011926995,.28840101,.89746928,.068294227,.034236468,.1915423,.7698673,.038590401,.019332498,.046608023,.9340595,23,.00073480181,.01191116,-.00023666078,.0099147707,-.0018636906,.085902721,.00056835823,.013722273,.00029970665,.013210927,.022715237,.10451489,-.0038040422,.025361829,-.0061991592,.022296268,.12756008,.46679211,.82247078,.94659251,.033630852,.11774978,.0052084289,.083154038,.13082775,.25460029,.69354141,.84615833,.0048371479,.11635369,.00067719771,.072070241,.010695921,.13061483,.81168151,.98200095,.00083367503,.011345874,-.000092129187,.0097170603,.0075604422,.09227252,.0006794518,.013805836,.00098039594,.013591664,.031525765,.11707009,.00064350694,.030203126,-.0016621951,.025516184,.12338516,.45341682,.83893847,.95600009,.028944345,.10764411,-.0073963357,.07586927,.13077353,.25231108,.69535673,.84437788,-.014945048,.092125848,-.0143459,.053010896,-.020556888,.11377294,.84234351,1.0257756
.0055201794,.0043887938,.049283668,.0067200623,.0066193985,.073200308,.014920636,.011530505,.2823469,.89661241,.068394668,.034992933,.1914386,.7692287,.039332699,.019664966,.047187451,.93314761,24,.00052630599,.010918535,-.00040701442,.0089678997,-.0020317291,.085184678,.00028173608,.01251276,.000061953251,.011953854,.02136869,.10256337,-.004317259,.024494007,-.006639977,.021507978,.11985216,.45615321,.82142931,.94639492,.033662129,.11818286,.0052943993,.084255382,.13078199,.25465596,.69318581,.84608603,.0049058367,.11869136,.00070354564,.073591769,.010525487,.13336056,.80722874,.98200631,.00062169909,.010418659,-.00015474483,.0089323325,.0072438819,.09132345,.00054832548,.012891799,.00072364399,.012515153,.030385351,.11601526,.00022731013,.029613962,-.0019808519,.02504186,.11900591,.44568792,.83749151,.9557333,.028929787,.10785955,-.0073628249,.077348694,.13062418,.25225303,.69431913,.84413826,-.015036456,.093701854,-.014890999,.05422093,-.021304412,.11567932,.83934689,1.0269483
.0050258962,.0040164092,.048581693,.0062507461,.0060344315,.072021097,.014437135,.011148302,.27617782,.89582241,.068477213,.035700366,.19133739,.76863593,.040026654,.019975577,.047726616,.93229783,25,.00027780319,.010002046,-.00043705141,.008091595,-.0021739765,.084385484,.00011742818,.011468146,-.00017789591,.011006813,.020081405,.10150707,-.0049780542,.023950027,-.0068852734,.020705173,.11172794,.44327405,.82051396,.94622076,.033688247,.11853634,.0053797532,.085868254,.13074049,.25469291,.6930896,.84600759,.0049779397,.12052281,.00073102699,.074850082,.010373515,.13648275,.80307245,.98208654,.00044578029,.0096060121,-.00020668897,.0082395077,.0069328635,.090230525,.00042977373,.012071718,.00050325232,.011565611,.029248424,.11479377,-.00015925462,.029033527,-.0022731598,.024569763,.11447091,.43788475,.83615255,.95549226,.028916899,.10803753,-.0073365397,.078737274,.1304855,.25218928,.69335026,.8439216,-.01512413,.095177434,-.015404415,.055355567,-.022008156,.11746139,.83654267,1.0280529
.0045974385,.0036874092,.047821339,.0058283764,.0055216365,.070774205,.013969274,.010777948,.269932,.89509267,.068545148,.036362205,.1912394,.76808512,.04067545,.020265754,.048228662,.93150556,26,6.4627020e-06,.0091589168,-.00045576383,.0072795325,-.002292471,.08351393,-.00030661901,.010713224,-.0003879916,.010096891,.018855814,.10042121,-.0055499682,.023382735,-.007227282,.019932916,.10401957,.43006098,.81968975,.94606733,.033709958,.11882327,.0054500732,.087442614,.13070285,.25471449,.69301009,.84592187,.0050533786,.12164146,.00075914408,.076023087,.010341221,.13942394,.79919672,.98216259,.00030089761,.0088939797,-.00025159877,.0076264171,.0066261413,.089016534,.00032034423,.011336409,.00031429715,.010728976,.028118532,.11342987,-.00051619578,.028454743,-.0025385318,.024094427,.10981234,.43005162,.83490986,.95527548,.028905774,.10818452,-.0073183915,.080042802,.13035704,.25212175,.69244301,.84372723,-.015209812,.096560709,-.01588651,.056418017,-.022668505,.11912583,.83392113,1.02909
.0042241011,.0033962983,.047012392,.0054486026,.0050708763,.069471397,.013515769,.010419603,.26364419,.89441752,.068601117,.036981381,.19114511,.76757306,.041281857,.020536834,.048696432,.93076676,27,-.00010210325,.0083798151,-.00060484122,.0067479173,-.002387983,.082579687,-.00054652436,.010041259,-.00059130514,.0091738813,.017691074,.09882383,-.0060043726,.022805344,-.0074929576,.019171672,.098108143,.41679648,.81891751,.94593239,.033727743,.11905482,.0055002132,.088933684,.13066863,.25472325,.69293863,.84563786,.0051315981,.12265509,.00078746816,.0771157,.010375084,.1421915,.79558682,.98223388,.00017936481,.0082688369,-.0002914028,.0070839995,.0063232044,.087701581,.00022021172,.010676994,.00015054435,.0099912081,.026997568,.11194522,-.00084313221,.027874669,-.0027743978,.023613602,.1050557,.42223269,.83375376,.95508128,.028896328,.10830591,-.007308797,.081271559,.13023826,.25205195,.6915918,.84355432,-.015295101,.097858816,-.016337918,.057411589,-.023286186,.12067905,.83147287,1.0300606
.0038975924,.0031383857,.046163619,.0051062964,.0046732975,.068123281,.013077507,.010074561,.2573438,.89379209,.068647325,.037560586,.19105482,.76709664,.041848551,.020790072,.049132459,.93007749,28,-.00020516914,.0074719079,-.00067121559,.0062863585,-.0024612795,.08183711,-.00072819676,.0094232839,-.00094052113,.0082497913,.016454093,.09707056,-.006075392,.022219071,-.0076818718,.018429771,.092468083,.40354916,.81801558,.94581389,.033742391,.11924051,.0055459351,.090346441,.13063748,.25470459,.69286907,.84539932,.0052117552,.12357183,.00081565237,.077897176,.010406172,.14479253,.79222751,.98230004,.000077051227,.0077181337,-.00032737805,.0066041495,.0060227001,.086304538,.0001271814,.010085411,6.9176240e-06,.0093396772,.025887156,.11035941,-.0011371444,.027292158,-.0029786443,.023127764,.10023205,.41445556,.83267611,.95490807,.028888483,.10840616,-.0073077898,.082428962,.13012859,.25198105,.69079155,.84340173,-.015380902,.099078007,-.016759479,.058339626,-.023862273,.12212719,.82918859,1.0309664
.0036109628,.0029094913,.045282625,.0047968966,.0043214257,.066739835,.012655145,.009743032,.25105476,.89321202,.068685547,.038102437,.19096871,.76665306,.042378247,.021026643,.049539011,.92943436,29,-.0003748865,.0066959062,-.00072278071,.0058667473,-.0025147814,.081189521,-.00087919587,.0088545578,-.0011837853,.0075832764,.014928087,.095194452,-.006099157,.021628611,-.0078005148,.017711874,.085355848,.39128,.81731761,.94571,.033754401,.11938826,.0055968566,.091685712,.13060912,.25461507,.69279718,.84524715,.0052930443,.1244006,.00083867775,.078568749,.010434828,.14723392,.7891041,.9823612,-9.7664297e-06,.0072316919,-.0003607033,.0061796862,.0057236105,.084841639,.000041150764,.0095526418,-.00011980887,.0087626604,.024789609,.10869006,-.0013993996,.026709691,-.0031529327,.022638997,.095367111,.40674242,.83166975,.95475429,.028882092,.108489,-.00731517,.083520047,.1300274,.25191003,.69003797,.84326816,-.015467962,.10022446,-.017152188,.059205472,-.024398023,.12347604,.82705951,1.0318092
.003358559,.0027057757,.044376139,.0045163841,.0040092864,.065330066,.012248458,.0094243148,.24479692,.89267331,.068717211,.038609497,.19088678,.7662397,.042873539,.021247653,.049918186,.92883414,30,-.00059712742,.0061035841,-.00084424624,.005484703,-.0025510411,.079875484,-.0010790541,.0083008306,-.0013678941,.006929758,.013482517,.093215361,-.0060822549,.021035615,-.0078588203,.017009862,.079158016,.38078821,.81669545,.94561911,.03376428,.11950479,.0056597479,.092956372,.13058335,.25452721,.69239914,.84509289,.0053748032,.12526336,.00084829616,.079174593,.010461342,.1495225,.78620172,.98241735,-.000084224135,.0068013421,-.00039258623,.0058041378,.0054252381,.08332704,-.000038770286,.0090715382,-.00023187521,.0082504479,.023707107,.10695303,-.0016307121,.026127629,-.0032985918,.022147221,.090487212,.39910662,.83072793,.95461869,.028876996,.10855743,-.0073307846,.084549777,.12993403,.25183952,.68932688,.84315252,-.01555697,.10130405,-.017517133,.060012437,-.024894865,.12473124,.825077,1.0325912
.0031352297,.0025239773,.043450166,.0042617051,.0037317479,.063901879,.011856528,.0091174357,.23858733,.8921724,.068743467,.039084163,.19080903,.76585412,.043336831,.021454133,.050271932,.92827392,31,-.00078512571,.0057950839,-.00098564371,.0050091948,-.0025724482,.078367189,-.0012767261,.0076859212,-.0015736851,.0064200736,.012181258,.091593921,-.0060319668,.020439904,-.0078656152,.016486684,.074598737,.3743934,.81614006,.94553983,.033772379,.11959572,.0057196575,.09416315,.13055992,.25444174,.69197297,.8449381,.0054564783,.12692332,.00085768697,.07972043,.010382071,.15166518,.78350627,.98246837,-.00014875956,.0064192186,-.00042313652,.0054710913,.0051268884,.081773445,-.00011215944,.0086355694,-.00033081725,.0077943127,.022641383,.10516237,-.0018339182,.025546974,-.0034182908,.021653162,.085615456,.39155921,.82984489,.9544999,.028873013,.10861392,-.0073543433,.085522667,.1298479,.25177014,.68865478,.84305346,-.015648313,.10232197,-.01785548,.060763747,-.025354348,.12589821,.82323277,1.0333151
.0029368666,.0023612308,.042510092,.0040299776,.003484363,.062462062,.011478484,.0088217389,.23244081,.89170611,.068765275,.039528638,.19073537,.76549435,.043770306,.021647047,.050602049,.92775089,32,-.00094140565,.0056112977,-.0010989155,.0044892477,-.0025805831,.077227712,-.0014357576,.0072674239,-.001622095,.0061494219,.011322592,.090279929,-.0060248431,.019844253,-.0078267176,.015992032,.069095209,.36816835,.81457061,.94547063,.033778995,.11966581,.0057766191,.095806271,.13053867,.25435913,.69157887,.84478414,.0055375281,.12851039,.00086678076,.08021158,.010298429,.15366884,.78100395,.98251408,-.00020515335,.0060788863,-.00045259862,.0051750601,.00482823,.080191955,-.00017939434,.0082393503,-.00041805726,.0073867831,.021593552,.10333057,-.0020103713,.024967339,-.0035130274,.021156505,.080773816,.38410783,.82901549,.95439672,.02886999,.10866056,-.0073855412,.086442821,.12976842,.25170231,.68801862,.84297007,-.015742317,.10328293,-.018168466,.061462563,-.025778152,.12698226,.82151866,1.0339831
.0027598988,.002215137,.041560691,.0038186612,.003263162,.061016534,.011113757,.0085368697,.22636995,.89127165,.068783417,.039944954,.19066569,.7651583,.044175986,.021827299,.050910205,.92726249,33,-.0010695343,.0052536214,-.0011872365,.0041657286,-.0025767908,.076064721,-.0015603211,.0068942839,-.0016589977,.0058328006,.010560097,.088903591,-.0061411378,.019230098,-.0077139493,.015508071,.061063983,.36198881,.8139258,.94541043,.033784412,.11971901,.0058306772,.097486123,.13051945,.25427973,.69121397,.84463227,.0056069847,.13002938,.00087552436,.08065293,.010222819,.15554029,.77868164,.98255455,-.00025463701,.0057744347,-.00048079996,.0049110739,.0045288638,.078592516,-.00024055758,.0078778798,-.00049484271,.0070211668,.020564537,.10146853,-.0021618847,.024389399,-.0035846105,.02065835,.075982437,.37675747,.82823521,.95430809,.028867785,.10869905,-.0074239415,.087313853,.12969503,.25163636,.68741572,.84290087,-.015839044,.10419101,-.018457355,.062111955,-.02616802,.12798843,.81992686,1.0345981
.0026013497,.0020836229,.040606149,.0036254129,.0030647013,.059570495,.010761957,.0082625272,.22038515,.89086646,.068798527,.040334988,.19059987,.76484436,.044555761,.021995733,.051197927,.92680633,34,-.0011702775,.0050096763,-.001267454,.0038945072,-.0025624228,.074882835,-.0016543806,.0065796291,-.0016793285,.0055204681,.0094917491,.087474279,-.0062924474,.018697536,-.0076293098,.015035285,.052002884,.35586563,.81333947,.94535816,.033788834,.11975864,.0058818767,.099102832,.13050207,.25420386,.69087589,.84448344,.0056569222,.13148475,.00088387827,.081049055,.010154539,.15714344,.77652669,.98258996,-.00029815341,.0055008526,-.00050756114,.0046748072,.0042286743,.076983623,-.00029596328,.0075467895,-.00056213944,.006691542,.019555241,.099585749,-.0022899427,.023813857,-.0036345976,.020159652,.071259402,.36951089,.82750005,.95423287,.028866258,.10873079,-.007469113,.088139087,.12962721,.25157252,.68684375,.84284496,-.015938528,.10505005,-.018723443,.062714905,-.026525753,.12892161,.81844985,1.0351628
.0024586949,.0019648799,.03965012,.0034481809,.002886042,.058128543,.010422674,.0079983203,.2144949,.89048839,.068811134,.040700503,.19053775,.76455086,.044911385,.022153137,.051466636,.92638022,35,-.001222017,.0048232842,-.0013413976,.0037560007,-.0025389318,.073686376,-.0016731622,.0062192488,-.0016823027,.0053104842,.0080064647,.086000592,-.0064012315,.018197639,-.0074906293,.014573879,.045980483,.34980771,.81280601,.94532508,.033792455,.11978744,.005930278,.10065891,.1304864,.25413176,.69056284,.84433854,.0057080402,.13288064,.00089181378,.08140415,.010092939,.1582751,.77452719,.98262024,-.00033647942,.0052538691,-.00053268648,.0044624466,.0039276467,.075372592,-.00034579256,.0072421543,-.00062070484,.0063927886,.018566627,.097690456,-.0023965465,.023241894,-.003665206,.019661848,.066620953,.36236885,.8268066,.95417017,.028865295,.10875697,-.0075205881,.088921592,.12956449,.25151101,.68630064,.84280109,-.016040713,.10586348,-.018968029,.063274302,-.026853159,.12978643,.81708038,1.0356801
.0023297961,.0018573222,.038695794,.003285174,.0027246855,.056694679,.010095408,.0077437749,.20870607,.89013523,.068821661,.041043133,.19047914,.76427633,.045244511,.022300251,.051717639,.92598212,36,-.0012553447,.0046494612,-.0013986798,.0035958295,-.0025077143,.072479196,-.00163552,.005901414,-.0017046016,.0051012682,.0066564498,.084490404,-.0063254777,.017703917,-.0074263141,.0141239,.041096598,.34382248,.81229383,.94530863,.03379542,.11980766,.0059759496,.10215679,.13047232,.25406355,.69027299,.84419835,.0057598278,.13422099,.00089931203,.081722111,.010037415,.15931322,.77267194,.98271811,-.00037021106,.0050298036,-.00055596477,.004270609,.0036259855,.073765598,-.00039030943,.0069606574,-.0006712036,.0061205747,.017599596,.095789768,-.0024837384,.022674555,-.0036785272,.019166078,.062081091,.35533103,.82615149,.95411897,.028864782,.10877854,-.0075779278,.089664191,.12950639,.25145191,.6857844,.84276825,-.016145498,.10663452,-.019192405,.063792907,-.027152061,.13058734,.81581163,1.0361526
.0022128136,.0017595774,.037745945,.0031348516,.0025784771,.055272359,.0097796237,.007498425,.20302421,.88980514,.068830475,.041364405,.19042392,.76401943,.045556653,.022437761,.051952157,.92561007,37,-.001272816,.0044136606,-.001441055,.0033991104,-.0024699573,.071264818,-.0015872695,.0057086814,-.0017155203,.0048798174,.0053778198,.082950883,-.0062040957,.017264225,-.0073319632,.013699954,.036533993,.33791608,.81187797,.94529521,.033797849,.11982116,.0060189711,.10359882,.13045967,.25399935,.69000494,.84406322,.0058118184,.13550934,.00090636255,.082006536,.0099874102,.16026425,.77095032,.98284715,-.00039991221,.0048255394,-.00057724817,.0040964033,.0033240314,.072167858,-.00042974271,.0066994461,-.00071426848,.0058712228,.016654931,.093889788,-.0025535072,.022112755,-.0036765682,.018673418,.057652015,.34839639,.8255319,.95407838,.028864641,.10879631,-.0076406901,.0903695,.12945251,.25139531,.68529338,.84274548,-.016252756,.10736606,-.019397844,.064273365,-.027424257,.13132857,.81463689,1.0365832
.0021061932,.0016704564,.036802985,.0029958456,.0024455464,.053864531,.009474813,.0072618551,.19745374,.88949639,.068837859,.041665737,.19037187,.76377892,.045849223,.022566311,.05217132,.92526239,38,-.0012766914,.0042054104,-.0014770261,.0032851498,-.0024266606,.07004641,-.001530482,.0054982752,-.0017474771,.0046774726,.0043455581,.08052519,-.0063218721,.016839303,-.0072112731,.013373427,.032285471,.33079904,.8114748,.94528437,.033799846,.11982948,.0060594277,.10498726,.13044837,.25393906,.68975759,.8439337,.0058635874,.13674897,.00091296213,.082465537,.0099424096,.1611343,.76935238,.9829632,-.0004259765,.0046383627,-.0005963844,.003937297,.0030222193,.070583753,-.00046439571,.0064560869,-.00075051887,.0056416118,.015733285,.091995783,-.0026076876,.021557314,-.0036611441,.018184854,.053343926,.34156355,.82494527,.9540475,.028864782,.10881093,-.0077084447,.091039918,.12940244,.25134131,.68482602,.84273183,-.016362313,.10806075,-.019585595,.064718217,-.027671523,.13201416,.81354994,1.0369748
.0020086083,.0015889327,.035868991,.0028669462,.0023242647,.052473716,.0091805207,.0070336955,.19199803,.88920754,.06884405,.041948434,.19032286,.76355362,.046123523,.022686502,.052376173,.92493731,39,-.0012689882,.0039992621,-.0014888905,.0032051965,-.002378698,.068826839,-.0015746256,.0052879294,-.0017743375,.004486429,.0034799613,.078094587,-.0064931018,.016420728,-.0070676189,.013055106,.028342413,.32172036,.8111071,.94527543,.033801489,.11983384,.0060974099,.10620794,.13043828,.25388271,.68952942,.84382963,.0059147617,.13794288,.00091911352,.082919031,.0099019399,.16192913,.76786876,.98306721,-.00044873822,.0044659548,-.00061327708,.0037911425,.0027210715,.069016911,-.00049456948,.0062284614,-.00078052439,.0054290537,.014835234,.090112202,-.002647971,.021009011,-.0036339604,.017701352,.049165219,.33483085,.82438928,.9540258,.028865142,.10882296,-.007780781,.091677651,.12935585,.25128987,.68438095,.84272629,-.016473984,.10872103,-.019756867,.065129869,-.027895592,.13264795,.81254476,1.0373299
.0019189304,.0015141154,.034945741,.0027470812,.0022132222,.051102053,.0088963239,.0068135955,.18665959,.88893706,.068849251,.042213712,.19027671,.7633425,.046380769,.022798892,.052567694,.92463338,40,-.0012515071,.0038622464,-.0014761804,.0031271661,-.0023510763,.066779964,-.0016316473,.0051283278,-.0017870306,.0043056961,.0026995759,.075668834,-.006447542,.015922897,-.0069042384,.012744852,.023168785,.31280059,.81077164,.94526827,.033802848,.11983525,.0061330125,.10700183,.1304293,.25383019,.68931955,.84376746,.0059650196,.13905236,.00092482462,.083331674,.009865568,.16265421,.76649082,.98316002,-.00046848549,.0043063462,-.00062787347,.0036561042,.00242115,.067470334,-.0005206067,.006014769,-.00080484507,.0052312892,.01396129,.088242821,-.002676005,.020468652,-.0035967098,.0172239,.045122541,.32819664,.82386172,.95401239,.028865663,.10883284,-.0078573078,.092284732,.1293124,.25124103,.6839568,.8427282,-.016587574,.10934911,-.019912831,.065510616,-.028098149,.13323353,.81161565,1.0376512
.0018361931,.0014452286,.034034744,.0026353097,.0021112019,.049751349,.0086218147,.0066012088,.18144013,.88868368,.068853624,.042462703,.19023328,.76314461,.046622079,.022904005,.052746784,.92434919,41,-.0012258488,.0037344007,-.0014543131,.0030509548,-.0023186607,.064678542,-.00167322,.0049762134,-.0017874023,.0041344957,.0019995326,.073255897,-.006380545,.015551041,-.0067242342,.012442503,.01816776,.30404678,.81046546,.94526255,.033803977,.11983451,.0061663324,.10740399,.13042134,.2537815,.68912673,.84371257,.00601409,.13942325,.00092466112,.083706662,.0098328944,.1633147,.76521057,.98324263,-.00048549069,.0041578771,-.00064018491,.003530642,.0021230786,.065946408,-.00054284395,.0058134631,-.00082401547,.0050464189,.013111902,.086390793,-.0026933707,.019937001,-.0035510079,.016753426,.041220903,.32165936,.82336074,.95400661,.028866298,.10884095,-.0079376549,.092863061,.12927181,.25119475,.68355244,.84273678,-.016702896,.10994706,-.020054618,.065862626,-.028280813,.13377438,.81075728,1.0379411
.0017595688,.0013815961,.033137269,.002530806,.0020171527,.048423104,.0083565954,.0063961982,.17634068,.88844621,.068857312,.042696465,.1901924,.76295912,.046848506,.023002323,.052914284,.92408341,42,-.0011934359,.0036123125,-.0014248118,.0029610714,-.002280972,.062597997,-.0016456528,.0048309178,-.0018357993,.00397204,.0014319359,.070862845,-.0062948186,.015291678,-.0065304665,.012147883,.015521387,.29546463,.81018579,.9452579,.033804912,.11983227,.0061974712,.10767308,.13041428,.25373638,.68895006,.84366429,.0060590338,.13975501,.00092387688,.084046975,.0098035578,.16391547,.76402032,.98331577,-.00050001498,.0040191524,-.00065026339,.0034134556,.0018274931,.064447045,-.00056162116,.0056232335,-.00083854905,.0048728543,.012287428,.084558778,-.0027015633,.019414755,-.0034983808,.016290778,.037463862,.31521749,.8228845,.95400792,.028867017,.1088476,-.0080214692,.093414396,.12923382,.25115097,.68316686,.84275138,-.016819756,.11051676,-.020183308,.066187955,-.028445141,.13427371,.8099646,1.0382022
.0016883456,.00132263,.032254379,.0024328462,.0019301634,.047118552,.0081002805,.0061982442,.17136171,.88822359,.068860427,.042915974,.19015393,.76278508,.047061015,.023094304,.053070977,.92383474,43,-.0011555327,.0034954557,-.001467439,.0028661522,-.0022389584,.06099651,-.0016309211,.0046918709,-.0019884456,.0038175564,.0010039081,.068495899,-.0061928472,.015036621,-.0063255033,.011860808,.012937184,.28863859,.80993026,.94525421,.033805698,.11982902,.0062265317,.10791852,.13040805,.25369471,.68878841,.84362173,.0060926583,.14005154,.00092321687,.084355444,.0097772237,.16446117,.76291335,.98338032,-.0005122904,.0038889816,-.0006581893,.0033034491,.001535045,.062973708,-.00057726016,.0054429527,-.00084893167,.0047092582,.011488121,.082748979,-.0027019598,.018902522,-.0034402071,.015836695,.033853617,.30886981,.82243139,.95401579,.028867787,.10885306,-.0081084324,.093940377,.12919818,.25110969,.68279892,.84277123,-.01693798,.11106001,-.020299923,.066488534,-.028592614,.13473457,.80923277,1.0384368
.0016219126,.0012678183,.031386945,.0023407913,.0018494414,.04583868,.0078525068,.0060070464,.16650322,.88801479,.068863057,.043122143,.19011772,.76262176,.047260512,.023180369,.053217586,.92360204,44,-.0010921839,.0033833908,-.0015020602,.0027748374,-.0022773542,.059963666,-.0016104325,.0045585893,-.002118641,.0036703981,.00057889282,.066160508,-.0060768756,.014785753,-.0061559812,.011581101,.0095092561,.28217626,.80969667,.94525123,.033806354,.11982515,.0062536169,.10814245,.13040258,.25365639,.6882484,.84358418,.0061247973,.14031634,.00092266296,.084634677,.0097535923,.16495612,.76188302,.98343706,-.00052253011,.0037663553,-.00066406647,.0031997028,.0012463583,.061527532,-.00059007818,.0052716606,-.00085562415,.0045545069,.01071413,.080963232,-.0026958096,.018400822,-.0033777351,.015391828,.030391177,.30261528,.82200003,.95402956,.028868577,.10885753,-.0081982445,.094442531,.12916465,.25107077,.68244773,.84279579,-.017057398,.11157842,-.020405436,.066766173,-.028724642,.13515982,.80855727,1.0386468
.0015597439,.0012167152,.030535677,.0022540775,.0017742974,.044584278,.0076129311,.0058223228,.16176477,.88781887,.068865284,.043315817,.19008365,.76246852,.047447834,.023260914,.053354789,.92338431,45,-.0010301805,.0032757376,-.0014704147,.0026868901,-.0024569076,.058936544,-.0015831138,.0044306489,-.0020594941,.0035616993,.00022872491,.063861415,-.0059489436,.014538985,-.0059220456,.011308577,.0058878502,.27583551,.80948305,.94524884,.033806913,.11982098,.0062788292,.10834676,.13039777,.25362122,.68746924,.84355116,.0061554052,.14055258,.00092219992,.084887162,.009732388,.16540441,.76092362,.98348677,-.00053092971,.0036504173,-.00066802121,.0031014516,.00096202909,.060109325,-.00060038135,.0051085362,-.00085906545,.0044076606,.0099655129,.079203047,-.0026842568,.017910119,-.0033121035,.014956749,.027076442,.29645312,.82158887,.95404887,.028869372,.1088612,-.0082906289,.094922259,.12913308,.25103423,.68211234,.8428247,-.017177848,.11207352,-.020500766,.067022592,-.028842553,.13555212,.80793399,1.0388347
