D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
.0054078922,-.13221119,-.0054357187,.30920267,.97535592,.024644099,.079106867,.92089313,13,-.00035943225,.010999049,-.1754913,-.080982752,-.011636028,.0068143522,.1585227,.44632694,.93590617,.99581993,.004180064,.064093865,.024830591,.20397648,.79602349,.97516942,.00010342434,.01071236,-.17764305,-.086779341,-.014928008,.0040565706,.15818977,.46021554,.9445554,1.0061564,-.006156445,.055444643,-.0079882601,.16620199,.83379799,1.0079882
.0044811391,-.13112591,-.0044446751,.29581136,.97523618,.024763798,.08529155,.91470844,14,-.0010573718,.0092188567,-.17315426,-.078907847,-.01087374,.0082218349,.15065357,.43043572,.93583959,.99577278,.0042272452,.064160421,.026903592,.22094354,.77905643,.97309643,-.0003984964,.0093607744,-.17717521,-.085076615,-.013878667,.0049893162,.15048149,.44114122,.94434136,1.0061311,-.0061310334,.055658631,-.008133322,.17871642,.82128358,1.0081333
.0037167331,-.12880696,-.0035809912,.28161517,.97515625,.024843741,.09085831,.90914172,15,-.001691832,.0077951299,-.16887257,-.076030985,-.0097721275,.0091934474,.14228168,.40757063,.93580252,.99572623,.0042737727,.064197458,.028766502,.23644325,.76355678,.97123349,-.00084738096,.0082808472,-.17510572,-.082508214,-.013015614,.005853632,.1423042,.42092612,.94421554,1.006097,-.0060969735,.055784456,-.0082114683,.18992808,.81007195,1.0082115
.0030730567,-.12550025,-.0028475793,.26692721,.97510445,.024895538,.095843032,.90415698,16,-.002207502,.0068929256,-.16302246,-.072537638,-.0089028804,.010273805,.13091025,.38676012,.93575752,.99568033,.0043197125,.064242512,.030431988,.24948245,.75051755,.96956801,-.0012804335,.0074265469,-.17170477,-.079295717,-.012345324,.0066501652,.13377735,.4000771,.94414777,1.0060612,-.0060611721,.055852249,-.0082429163,.19992898,.80007106,1.008243
.0025342985,-.12141917,-.0022212248,.25200915,.97507179,.024928207,.10028811,.89971191,17,-.0028305582,.0057660937,-.15919845,-.068864867,-.0080930982,.011290432,.11954307,.36766148,.9356848,.99561191,.0043881102,.06431517,.031914268,.26110673,.73889327,.96808577,-.001703207,.0067718038,-.16721673,-.075621605,-.011761931,.0073194816,.12501492,.37900338,.94411272,1.0060308,-.006030858,.055887271,-.0082428949,.20881911,.79118091,1.008243
.0020766077,-.11675043,-.0016903132,.23707475,.975052,.024948012,.10423779,.89576221,18,-.0033648338,.0048275366,-.15445018,-.065015674,-.0074921045,.011991193,.10927814,.34551555,.93557751,.99543345,.004566588,.064422518,.033227827,.27146551,.72853446,.9667722,-.0021195838,.0062727993,-.16186838,-.071632482,-.011261678,.0078810519,.11606547,.35808402,.9440943,1.0060097,-.0060096635,.055905689,-.0082212621,.21669684,.78330314,1.0082213
.0016877903,-.11165413,-.0012428769,.22229703,.97504056,.024959417,.10773605,.89226395,19,-.004183772,.0041595912,-.14854926,-.059725922,-.0070785526,.012227751,.099115387,.32278985,.93543595,.99525249,.0047475128,.064564034,.034386843,.28064603,.71935403,.96561313,-.0025135886,.0058891689,-.15586613,-.067442149,-.010782774,.0082970196,.10698438,.33760968,.94408023,1.0060009,-.0060008806,.055919714,-.0081840325,.22365613,.77634388,1.0081841
.0013572915,-.10626661,-.00086704764,.20781437,.97503448,.024965528,.11082523,.88917476,20,-.004876893,.0039787996,-.13987014,-.05504375,-.0065475805,.012277383,.086568773,.30237263,.93526506,.99507368,.0049263057,.064734891,.035404958,.28873116,.71126878,.96459508,-.002873448,.0055880309,-.14939696,-.063136272,-.010330926,.0085968301,.097808793,.31781992,.94406396,1.0060049,-.006004957,.055936012,-.0081341751,.22978462,.77021533,1.0081341
.0010763154,-.10070281,-.00055373122,.19373515,.97503155,.024968453,.11354531,.8864547,21,-.0053694509,.0036417155,-.13284129,-.050301082,-.0060483268,.012166535,.074962102,.28230298,.93507195,.99488324,.0051167575,.06492801,.036125883,.29579955,.70420039,.9638741,-.0031858154,.0053384462,-.14262782,-.058777809,-.0098774265,.0087699639,.088581108,.29888919,.94404078,1.0060223,-.0060223006,.055959206,-.0080724228,.23516303,.76483697,1.0080724
.00083817937,-.095058464,-.00029417899,.18014257,.97503042,.024969602,.11593363,.88406634,22,-.0056587625,.0032798806,-.12642595,-.045566902,-.0055843471,.012379467,.061401337,.25816509,.9348644,.99449968,.0055003325,.065135583,.036742151,.30192667,.69807333,.96325785,-.0034466023,.005122961,-.13570586,-.054411065,-.0094273696,.0088390112,.079338439,.28094667,.9440093,1.0060515,-.0060515194,.055990722,-.0079982923,.23986556,.7601344,1.0079982
.00063684233,-.089412443,-.000081047241,.16709834,.97503012,.024969887,.11802477,.88197523,23,-.0059127193,.0029073162,-.11979555,-.040900908,-.0051509123,.012480639,.050250147,.23552015,.93464994,.99412012,.0058798916,.065350056,.037266657,.30718583,.69281411,.96273339,-.0036533857,.0049270703,-.12875848,-.050066419,-.0089673391,.0088052442,.070132285,.2640644,.94396907,1.0060912,-.0060911905,.056030966,-.0079107583,.24396031,.75603968,1.0079107
.00046733193,-.083828881,.000092143368,.15464619,.97503012,.024969872,.11985055,.88014948,24,-.006068422,.0026966138,-.11247984,-.036255859,-.0048092799,.012336437,.042609662,.22083774,.93443537,.99385214,.006147882,.065564632,.037708469,.31164908,.68835092,.96229148,-.0038064409,.0047411048,-.1218935,-.045764267,-.0085047511,.0086890385,.06102071,.24827166,.94392133,1.0061389,-.0061389003,.056078646,-.0078087552,.24750985,.75249016,1.0078088
.00032530713,-.078359105,.00023110646,.1428147,.97503012,.024969883,.12144006,.87855995,25,-.0063615725,.002509804,-.10522933,-.031015724,-.0045730658,.012064097,.034127019,.20365694,.93422627,.99363089,.0063691046,.065773681,.038076364,.31532818,.68467182,.9619236,-.0039075809,.0045581949,-.11519921,-.041519005,-.0080349986,.0084972112,.052072152,.23355724,.94386768,1.0061926,-.0061925473,.056132313,-.0076916125,.25057173,.74942827,1.0076916
.00020699311,-.073043473,.00034080326,.13161993,.97502989,.024970094,.1228199,.8771801,26,-.0065614451,.0023550005,-.09941408,-.026068121,-.0043544052,.011677769,.024967089,.19180618,.93402719,.99343157,.0065684412,.06597276,.03837879,.31773767,.68226236,.96162117,-.0039603044,.0043742904,-.10874479,-.03734215,-.0075634075,.0082450137,.043358643,.21988122,.94381005,1.0062497,-.0062497207,.05618991,-.0075592501,.25319904,.74680096,1.0075593
.00010912607,-.067912914,.00042559937,.12106764,.97502941,.024970572,.1240142,.8759858,27,-.0066634398,.0021810369,-.093385763,-.021559613,-.0041348441,.011195728,.016646281,.1772711,.93384135,.99330193,.006698072,.066158623,.038623869,.31963137,.68036866,.96137607,-.0039688894,.0041871415,-.1025809,-.033244926,-.0070894929,.0079406919,.03495593,.20717937,.94375044,1.0063084,-.0063083977,.056249544,-.0074123801,.25544077,.74455923,1.0074124
.000028849077,-.062990412,.00048929721,.11115514,.97502869,.024971323,.12504485,.87495518,28,-.0066771139,.0020101781,-.085208327,-.017954964,-.0039172615,.010760501,.0089170365,.16445282,.93367088,.99327171,.0067283004,.066329136,.038819328,.32108498,.67891502,.96118069,-.0039380244,.0039957226,-.096740752,-.029240068,-.0066182287,.0075968234,.026936196,.19537409,.94369072,1.0063666,-.0063666403,.056309287,-.0072524524,.25734216,.7426579,1.0072525
-.000036323625,-.058292191,.00053521252,.10187297,.97502768,.024972316,.12593161,.87406838,29,-.006612042,.0018451236,-.078084424,-.014684115,-.0037039807,.01022565,.0030505625,.15435489,.93351686,.9932462,.0067538335,.066483125,.038972437,.32216936,.67783058,.96102756,-.003872457,.0037998096,-.091241598,-.025342783,-.0061509204,.0072213458,.019365294,.18438064,.94363236,1.006423,-.0064229737,.056367606,-.0070816381,.25894484,.74105513,1.0070816
-.00008856324,-.053828843,.00056622911,.093206279,.97502649,.024973506,.12669225,.87330776,30,-.0064597242,.0016880006,-.072668046,-.011373842,-.0034330832,.0094615947,-.0054097781,.14491084,.93337977,.99322486,.0067751817,.066620201,.039089978,.32295045,.67704952,.96091002,-.0037770455,.0035999191,-.086086869,-.02157082,-.0056915046,.0068239626,.012298458,.17411409,.94357681,1.0064762,-.0064761639,.056423176,-.0069026467,.26028714,.73971289,1.0069027
-.00012976494,-.049606275,.00058484689,.085136063,.97502518,.024974836,.12734273,.87265724,31,-.0062060687,.0015525185,-.068863317,-.0087740049,-.0031543223,.0086914683,-.015663069,.13602157,.93325943,.99320716,.0067928517,.066740595,.039178167,.32348835,.67651165,.96082187,-.0036564281,.0033968983,-.081268705,-.01794384,-.0052420669,.006411761,.0057792803,.16449285,.94352496,1.0065254,-.0065253805,.056475054,-.0067185704,.26140404,.73859596,1.0067185
-.00016158115,-.045626514,.00059322861,.077640146,.97502375,.024976254,.12789734,.87210268,32,-.005909849,.001446669,-.065250382,-.0055046985,-.0028913519,.007887193,-.025239859,.12861435,.93315494,.99319267,.0068073329,.066845037,.039242603,.32383698,.67616302,.96075737,-.0035150703,.0031919079,-.076770715,-.014482307,-.0048059896,.005992447,-.00016199308,.1554423,.94347745,1.0065701,-.0065700565,.056522563,-.0065326486,.26232731,.73767269,1.0065327
-.00018545207,-.041888446,.00059323915,.070694059,.97502232,.024977712,.12836874,.87163126,33,-.0055796038,.0013476308,-.06182164,-.00078303425,-.0026447535,.0070758369,-.033521183,.12165365,.93306541,.99318093,.0068190889,.066934556,.039288253,.32404369,.67595637,.96071172,-.0033571317,.0029862274,-.072570749,-.011206146,-.0043854173,.0055718957,-.0055079255,.14689603,.94343466,1.0066099,-.0066099325,.056565356,-.0063481648,.26308563,.73691434,1.0063481
-.00020263052,-.038388416,.00058648159,.064271726,.97502083,.02497917,.12876819,.87123179,34,-.0051831552,.0012550446,-.05777254,.002768165,-.0024146978,.0063991565,-.03896106,.11505911,.9329896,.99317145,.0068285437,.067010432,.039319426,.32414892,.67585111,.9606806,-.0031865069,.0027812459,-.068643369,-.0081334654,-.0039830548,.0051560178,-.010253371,.13879682,.94339669,1.006645,-.0066449549,.056603298,-.0061681918,.26370457,.7362954,1.0061681
-.00021420442,-.035120759,.00057432917,.058346115,.9750194,.024980593,.12910567,.87089431,35,-.0047763055,.0011694231,-.054676555,.0076152887,-.0022010265,.0058128266,-.043204106,.10888218,.93292594,.99316394,.0068360819,.067074031,.039339803,.32418641,.67581356,.96066022,-.0030067691,.0025783603,-.064962022,-.0052794972,-.0036008791,.0047495374,-.014403895,.13109612,.94336355,1.0066752,-.0066752671,.056636453,-.0059954729,.26420683,.73579317,1.0059955
-.00022111653,-.032078244,.00055795355,.05288969,.97501802,.024981957,.12938993,.87061006,36,-.0043628244,.0010981896,-.05200164,.011007024,-.0020033342,.0052587381,-.047961175,.10340331,.93287325,.99315798,.0068420456,.067126781,.039352424,.32418323,.67581677,.96064758,-.0028211973,.0023789641,-.061500594,-.0026558943,-.0032410508,.004356958,-.01797447,.12375385,.94333494,1.0067011,-.0067011346,.056665048,-.0058323732,.26461223,.73538774,1.0058323
-.0002241816,-.029252455,.0005383502,.047874842,.97501677,.024983246,.12962864,.87037134,37,-.0039209393,.0010307794,-.049460314,.013321006,-.0018210402,.0046540797,-.051212132,.098194897,.93282998,.99315327,.0068467306,.067170061,.039359756,.32416022,.67583978,.96064025,-.0026327558,.0021843927,-.058234561,-.00027035075,-.0029051884,.0039818888,-.020987716,.1167374,.94331062,1.0067229,-.0067229182,.056689411,-.0056807566,.26493806,.73506194,1.0056808
-.00022410195,-.026634123,.00051636074,.043274216,.97501558,.024984444,.12982851,.87017149,38,-.0035556615,.00097006292,-.047045309,.015473504,-.0016933507,.0043124789,-.051374204,.093244828,.93279481,.99314964,.0068503926,.06720522,.039363742,.3241328,.6758672,.96063626,-.002444119,.0019959151,-.055141702,.0018734559,-.0025949117,.0036276332,-.023472413,.11002085,.94329011,1.006741,-.0067410381,.056709927,-.0055420073,.26519904,.73480099,1.005542
-.00022148107,-.024213385,.00049269287,.039060965,.97501445,.024985544,.12999536,.87000465,39,-.0032781586,.0009209853,-.044666216,.01775595,-.0015763508,.0039428612,-.052704681,.088541299,.93276656,.99314678,.0068532452,.067233481,.03936585,.32411158,.67588842,.96063411,-.0022576707,.0018147087,-.052202459,.0037756918,-.0023114362,.0032968221,-.025461946,.10358387,.94327295,1.0067559,-.0067559355,.056727026,-.0054170131,.26540774,.73459226,1.005417
-.00021683567,-.021980012,.00046793788,.035208967,.97501343,.024986546,.13013424,.86986578,40,-.0029957816,.00087434897,-.042052187,.019757476,-.0014678697,.0033912128,-.052711859,.084072836,.93274403,.99314451,.0068554659,.067255966,.039367147,.32410306,.67589694,.96063286,-.0020755294,.0016418581,-.049400046,.0054400256,-.0020558478,.0029917234,-.026993046,.097410977,.94325882,1.006768,-.0067680506,.056741145,-.0053061843,.26557466,.73442537,1.0053062
-.00021060657,-.019923599,.00044258623,.031692982,.97501254,.024987452,.13024952,.8697505,41,-.0027218333,.00083005102,-.03972701,.021127477,-.0013785912,.0029958542,-.051687859,.079828322,.93272632,.99314278,.0068571996,.067273684,.039368376,.32411045,.67588955,.96063161,-.0018995559,.0014783428,-.046720389,.0068731923,-.0018288284,.0027140009,-.028104581,.091490537,.94324726,1.0067778,-.0067778057,.056752708,-.0052095107,.26570854,.73429149,1.0052096
-.00020316814,-.018033715,.00041704133,.028488766,.97501177,.02498826,.13034491,.86965507,42,-.0024579286,.00077737367,-.037756018,.022113021,-.0012995172,.0027086288,-.050087035,.075797066,.9327125,.99314141,.0068585617,.067287497,.039369982,.32413459,.67586541,.96063006,-.0017313774,.0013250412,-.044151943,.0080845105,-.0016307755,.0024648581,-.028836573,.085814103,.9432379,1.0067856,-.0067856,.056762122,-.0051266411,.26581648,.73418349,1.0051266
-.00019483683,-.016300028,.00039163147,.025573174,.97501105,.024988977,.13042364,.86957639,43,-.0022053616,.00072787632,-.035883904,.022500541,-.0012250596,.0024442044,-.047995552,.071968742,.93270183,.99314034,.0068596443,.067298174,.039372224,.32417437,.6758256,.96062779,-.0015724007,.0011827271,-.041685455,.0090853963,-.0014615611,.0022448241,-.029229332,.080375679,.94323027,1.0067918,-.0067917877,.056769744,-.0050569153,.26590419,.73409581,1.005057
-.00018587869,-.014712403,.00036662057,.022924189,.9750104,.024989611,.13048841,.8695116,44,-.001965137,.00068155583,-.034028824,.022447849,-.0012274608,.0022014594,-.045496337,.068333462,.93269366,.99313951,.006860517,.06730634,.039375186,.32422754,.67577243,.96062481,-.0014238311,.0010520738,-.039313696,.0098888893,-.0013205095,.0020537507,-.029322769,.07517115,.94322407,1.0067967,-.0067966823,.056775901,-.0049994439,.26597625,.73402375,1.0049995
-.0001765159,-.013260976,.00034221754,.020520972,.97500986,.024990164,.13054158,.86945844,45,-.0017687242,.00063823897,-.03222366,.022101203,-.0012743052,.0019971752,-.04266838,.064881757,.93268746,.99313879,.0068612336,.067312524,.039378837,.32429111,.67570889,.96062118,-.0012866809,.00093364908,-.037031177,.010509223,-.0012061849,.00189062,-.029155806,.070197746,.94321913,1.0068005,-.0068005575,.056780886,-.0049531492,.2660363,.73396373,1.0049531
-.00016693275,-.011936225,.00031858421,.018343875,.97500938,.024990648,.13058507,.86941493,46,-.0016175103,.00059949828,-.030513342,.021496952,-.0013561812,.0017730586,-.039586127,.061604537,.93268281,.99313819,.0068618348,.067317195,.03938308,.3243618,.6756382,.96061695,-.0011617719,.00082790636,-.034833875,.010961426,-.0011163764,.0017535448,-.028765906,.065453656,.94321507,1.0068036,-.0068036383,.056784935,-.0049168966,.26608706,.73391294,1.0049169
-.00015728072,-.010729,.00029584276,.01637443,.9750089,.024991065,.13062058,.8693794,47,-.0014515745,.00055811496,-.028893007,.020670928,-.0014916989,.0015655945,-.036319021,.058493145,.9326793,.99313766,.0068623484,.06732069,.039387763,.32443628,.67556369,.96061224,-.0010497215,.00073516002,-.032718986,.011260984,-.0010480717,.0016397572,-.028188722,.06093758,.94321173,1.0068061,-.0068061184,.056788247,-.0048894463,.26613063,.73386937,1.0048895
-.00014768311,-.0096305674,.0002740818,.014595337,.97500855,.024991427,.13064946,.86935055,48,-.0012911524,.00051978219,-.02735804,.019658048,-.0015009718,.0013236708,-.032931171,.055539295,.93267667,.99313724,.0068627954,.067323297,.039392717,.32451153,.67548847,.96060729,-.00095091033,.00065554417,-.030684669,.011423534,-.00099766266,.0015458263,-.027457803,.056648478,.94320899,1.0068082,-.0068081459,.056791,-.0048696157,.26616853,.73383147,1.0048696
-.00013823893,-.0086326227,.00025336171,.012990439,.97500825,.024991736,.1306729,.86932707,49,-.0010564916,.0005137726,-.025904048,.018573936,-.0014782248,.0012059673,-.030342445,.052837204,.93267477,.99313676,.0068631908,.067325249,.039397769,.3245849,.6754151,.96060222,-.00086542655,.00058894872,-.028729858,.011464613,-.00096120709,.0014679305,-.026604397,.052585278,.94320667,1.0068098,-.0068098428,.056793313,-.0048561925,.266202,.73379797,1.0048561
-.00012902652,-.0077273068,.00023371952,.011544687,.97500801,.024992,.13069189,.86930811,50,-.00087439897,.00052219746,-.024557278,.017398424,-.0014897322,.0010966265,-.0288097,.050303474,.93267328,.99313647,.0068635438,.067326725,.039402772,.32465422,.67534578,.96059722,-.00079299585,.00053494284,-.026854057,.011399443,-.00093479588,.0014022349,-.025657294,.048746668,.9432047,1.0068113,-.0068112998,.056795299,-.0048480527,.26623183,.73376817,1.004848
