D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
-.00041417082,.0074436804,-.0008745566,.0086508915,.96493524,.035064742,.14503913,.85496086,39,-.0017296842,.00083439349,-.0089922417,.018514697,-.0031881083,.0016479657,-.025185395,.049399301,.90599054,.99204099,.0079589961,.094009459,.048207991,.28546548,.71453452,.951792,-.0017255218,.00089718011,-.0072478293,.022135191,-.0034679559,.0017188427,-.026200267,.043502048,.91744423,1.0124263,-.012426295,.082555778,.01784008,.27223817,.72776181,.98215991
-.00040476254,.0063280645,-.00082873844,.0070049609,.96493214,.03506786,.14508335,.85491663,40,-.0016049498,.00077542884,-.0091322027,.017260354,-.0029492876,.0015415117,-.023899533,.046056941,.9058907,.99203998,.0079600215,.094109267,.048228368,.28545678,.71454322,.95177162,-.0016262747,.00081674953,-.0077333692,.020389499,-.0032433923,.0015859153,-.026147503,.040157426,.91742289,1.0124414,-.012441424,.082577147,.017880043,.27228665,.72771335,.98211992
-.00039209201,.0053328569,-.00078094058,.0055650542,.96492934,.035070658,.1451162,.85488379,41,-.0015141304,.00072086678,-.0090020355,.016086761,-.002677442,.0015294728,-.023309346,.042938523,.90580285,.9920392,.0079608094,.094197199,.048246905,.28544721,.71455282,.95175308,-.0015293995,.00074521551,-.0081099626,.018775677,-.003022108,.0014602268,-.025934296,.037064403,.91740388,1.0124547,-.012454789,.082596101,.017911382,.27232102,.72767895,.98208863
-.00037689065,.0044488627,-.00073209481,.0043122363,.96492684,.035073142,.1451402,.85485977,42,-.0014102861,.00067035522,-.0085189091,.014989393,-.0024469506,.0015006454,-.023346551,.040029988,.90572929,.99203861,.0079614054,.094270736,.048263665,.2854383,.7145617,.95173633,-.0014353549,.00068157358,-.0083878823,.017285608,-.0028065809,.0013423914,-.025577994,.034202468,.91738731,1.0124664,-.012466416,.082612701,.017935505,.27234489,.72765505,.98206449
-.00035979151,.0036671597,-.00068298145,.0032286467,.96492469,.035075322,.14515743,.85484254,43,-.0012846707,.00062357314,-.0080335038,.013963863,-.0022313022,.0014569438,-.022130456,.037317961,.90567112,.99203813,.0079618488,.094328932,.048278727,.28543097,.71456903,.95172125,-.0013445338,.0006249508,-.0085770851,.015911404,-.0025994487,.0012334858,-.025096307,.0315536,.91737294,1.0124764,-.012476402,.082627043,.017953675,.27236119,.72763878,.98204631
-.00034133877,.0029791605,-.00063424621,.0022975262,.96492279,.035077218,.14516951,.8548305,44,-.0011625232,.00058022735,-.0076819952,.01300595,-.0020037454,.0013952835,-.021188358,.034789786,.90562773,.99203783,.0079621719,.094372272,.048292179,.2854256,.7145744,.95170784,-.0012572792,.00057460164,-.0086871618,.014645483,-.0024032569,.0011347645,-.024507267,.02910232,.91736066,1.0124849,-.012484889,.082639322,.017967002,.27237201,.72762799,.98203301
-.00032199672,.0023766565,-.00058641547,.0015032259,.96492112,.035078853,.14517778,.85482222,45,-.001068095,.00057712733,-.0071611712,.012111597,-.001781946,.0013014041,-.020040523,.033247527,.90559769,.99203765,.0079624029,.094402313,.048304118,.28542233,.71457767,.95169592,-.0011738793,.00052988582,-.008727314,.013480627,-.0022202583,.0010474273,-.023829198,.026835648,.91735023,1.0124921,-.012492056,.08264976,.01797648,.27237907,.7276209,.98202354
-.00030215809,.0018518517,-.00053991127,.00083120097,.96491975,.03508025,.14518324,.85481679,46,-.00099334738,.00054077664,-.0067259269,.011264969,-.0015695654,.0012430232,-.018712841,.031538911,.90557867,.99203742,.0079625659,.094421312,.048314653,.28542101,.71457899,.95168531,-.0010945672,.000490251,-.008706308,.012410012,-.0020521753,.00097235286,-.023080392,.024742795,.91734141,1.0124981,-.012498109,.082658611,.017982911,.27238357,.72761649,.9820171
-.00028215229,.0013973833,-.00049506495,.00026799185,.96491855,.035081435,.14518666,.85481334,47,-.00091884605,.00050684426,-.0066688508,.010400385,-.0013677413,.0013342047,-.01769422,.029563118,.90556806,.9920373,.0079626767,.094431937,.048323907,.28542143,.71457857,.95167613,-.0010195132,.00045520868,-.0086324476,.011427214,-.0019000226,.00090989273,-.022278788,.022814771,.91733384,1.0125033,-.012503251,.082666121,.017986991,.27238634,.72761369,.98201299
-.00026225238,.0010063356,-.00045212885,-.00019880351,.96491754,.03508243,.14518867,.85481131,48,-.00084535783,.00046833447,-.006760234,.0095998589,-.0012015994,.0011775139,-.015863825,.027383137,.90556312,.9920373,.0079627521,.094436854,.048331998,.28542328,.71457672,.95166802,-.00094881968,.00042431499,-.0085135289,.0105262,-.0017639666,.00085970887,-.021441478,.021043872,.9173274,1.0125077,-.012507679,.082672536,.017989298,.27238804,.72761196,.98201066
