D01,D02,D03,D04,D05,D06,D07,D08,D09,FEVD01,FEVD04,FEVD07,FEVD02,FEVD05,FEVD08,FEVD03,FEVD06,FEVD09,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pD05_ll,pD05_ul,pD06_ll,pD06_ul,pD07_ll,pD07_ul,pD08_ll,pD08_ul,pD09_ll,pD09_ul,pFEVD01_ll,pFEVD01_ul,pFEVD04_ll,pFEVD04_ul,pFEVD07_ll,pFEVD07_ul,pFEVD02_ll,pFEVD02_ul,pFEVD05_ll,pFEVD05_ul,pFEVD08_ll,pFEVD08_ul,pFEVD03_ll,pFEVD03_ul,pFEVD06_ll,pFEVD06_ul,pFEVD09_ll,pFEVD09_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nD05_ll,nD05_ul,nD06_ll,nD06_ul,nD07_ll,nD07_ul,nD08_ll,nD08_ul,nD09_ll,nD09_ul,nFEVD01_ll,nFEVD01_ul,nFEVD04_ll,nFEVD04_ul,nFEVD07_ll,nFEVD07_ul,nFEVD02_ll,nFEVD02_ul,nFEVD05_ll,nFEVD05_ul,nFEVD08_ll,nFEVD08_ul,nFEVD03_ll,nFEVD03_ul,nFEVD06_ll,nFEVD06_ul,nFEVD09_ll,nFEVD09_ul
.009528474,.0070737461,.074853554,.0096703526,.010993176,.10496805,.017306715,.01152754,.32732621,.90214002,.059606366,.038253624,.18109381,.77570754,.04319863,.02814096,.05709967,.9147594,20,.0010626172,.015622967,-.00066329475,.013302868,.01222481,.11943772,-.00071184081,.018031288,.00020988382,.018731667,.037979763,.15797064,-.0087254094,.02721669,-.012181254,.019780422,.14948237,.45774949,.84377122,.95550311,.026040267,.097364135,.0035797255,.085446924,.11248512,.26868117,.70433533,.8591783,.005205696,.10971409,.0028249575,.087182969,.014101075,.1743533,.77095169,.97155166,.0022435307,.016813418,-.00013590636,.014283399,.022239571,.12746754,.00081069401,.018530011,.0018784597,.020107891,.048153784,.16178231,-.00068749004,.035300922,-.004394162,.027449241,.16446175,.49019065,.84518671,.95909333,.022661474,.096551262,-.0070118587,.083519109,.10765851,.25452912,.6936428,.85777229,-.012550333,.098947592,-.013934971,.070216894,-.019021736,.13322107,.81017905,1.0193398
.0086023789,.0063961791,.074790709,.0090287244,.0098630851,.1047714,.016462889,.010713782,.3211329,.90101123,.059817553,.039171219,.18106782,.77510768,.043824468,.029091597,.058871351,.91203707,21,.00072197814,.014356142,-.00081529259,.011891212,.011850279,.11852493,-.00077254628,.016905148,-.00017162267,.017010676,.03697845,.1559484,-.0092888009,.025888242,-.012829229,.018838659,.13842961,.44918925,.84203863,.95543617,.026073115,.097917438,.0037311197,.087237917,.11250523,.26881218,.70341873,.85889196,.0055066268,.11052178,.0029201545,.090420134,.014384422,.17945987,.76452291,.97126794,.0017972379,.015407519,-.00028787617,.013080234,.022300191,.12728122,.00066614163,.017391307,.0013720423,.018354129,.047497056,.16204575,-.0013692691,.034295045,-.0050557558,.02648332,.16026248,.48200333,.84323615,.95878631,.022661891,.096973211,-.0069917124,.085334152,.10759427,.25454137,.69273323,.85748214,-.012408799,.10005774,-.014536701,.072719894,-.019615415,.13735811,.80394536,1.0201287
.0078008985,.005790188,.074509665,.0084396247,.008867057,.10427941,.015646476,.0099452231,.31458488,.89999932,.060000166,.040000491,.18104228,.77459204,.044365644,.02999009,.06054382,.90946609,22,.00022913732,.013144996,-.001374144,.010875825,.010683679,.11720252,-.00096253486,.015786752,-.00079063058,.0154241,.035401136,.15333097,-.0097572431,.024657637,-.013257144,.017834041,.13204002,.43995911,.84049094,.95535982,.026100665,.098392092,.0038770949,.08882457,.11252198,.26892316,.70270097,.85859215,.0057890806,.11176282,.0029551766,.093452737,.014656059,.18422063,.75855088,.97100389,.0014255336,.014176263,-.00042220866,.012002585,.022289403,.12672994,.00052581675,.016353432,.00093606458,.016798049,.046722539,.16183628,-.0019986527,.033291608,-.0056676408,.025558086,.15564109,.47352868,.84149039,.95850825,.022665136,.097335197,-.0069617648,.086962745,.10755105,.2545335,.69195443,.85722965,-.012246391,.10097768,-.015105597,.075085774,-.020172022,.14125966,.79806066,1.0208715
.0070974277,.0052505052,.074033543,.0079030106,.0079835365,.10352346,.014864717,.0092293154,.3077516,.89909285,.060158487,.040748686,.18101786,.77414972,.044832442,.030838287,.06212087,.90704083,23,-.000087855879,.012260931,-.0016153817,.0099453833,.0095531801,.11582947,-.0010314684,.014697696,-.0011674471,.013843345,.033739474,.15019488,-.010138569,.023647644,-.014266057,.016844556,.12511453,.42949373,.83990043,.95527089,.0261239,.098799348,.0040170671,.090229675,.11253607,.26901615,.70214909,.85828191,.0061204727,.11279609,.0029886654,.096288577,.014420709,.18865243,.75301147,.97075903,.001092454,.013102401,-.00055327831,.011054289,.022214327,.12585276,.00038196251,.015424059,.00054023706,.015426837,.04584346,.16120346,-.002573692,.032303125,-.0062167514,.024675382,.15066023,.46484298,.83992952,.95825619,.022671236,.097645737,-.0069247652,.088422135,.10752585,.25450987,.69128686,.85701257,-.012072668,.10173755,-.015641425,.077317998,-.020692734,.14493448,.79251295,1.0215688
.0064869598,.004768075,.073382795,.0074064527,.0072011133,.10253288,.014122093,.0085639153,.30068594,.89828038,.060296353,.041423269,.18099506,.77377009,.04523487,.031638157,.063606456,.90475541,24,-.00018953356,.011411718,-.001674979,.009066049,.0084768292,.11443797,-.0010101452,.013661908,-.0015816111,.012519434,.032284208,.14823383,-.010566021,.022839589,-.015116418,.015899424,.11776456,.41988474,.83943355,.95516837,.026143568,.099148005,.0040433723,.09221366,.11254753,.26909417,.70173204,.85796475,.0063615497,.1136613,.0029693923,.098745637,.014189243,.19277292,.7478801,.97053224,.00080204941,.01217187,-.00068237446,.010218524,.02208315,.12468243,.00022637584,.01458653,.00018148555,.014220742,.044876795,.16018896,-.0030825485,.031326734,-.0066992054,.023827037,.14538316,.45598871,.83853269,.95802808,.022680355,.097912349,-.0068839313,.089730471,.10751577,.25447434,.69071162,.85682857,-.011896165,.1023659,-.016144045,.079420358,-.021178771,.14839168,.78728974,1.0222211
.0059480984,.0043356889,.072575681,.0069497204,.0065041226,.10133579,.01341706,.007942047,.29343596,.89755189,.060416557,.042031545,.18097404,.77344424,.045581728,.032391742,.065004706,.90260357,25,-.00044787239,.010557485,-.0020019924,.0083743408,.0079692109,.11275921,-.0012211138,.012638779,-.0019099036,.011439556,.030824285,.14622796,-.011134714,.022042077,-.015648147,.014995053,.11032854,.40921634,.83906686,.95505303,.026160158,.099446423,.0040427507,.094038889,.11255683,.2691589,.70142359,.85764396,.0065162582,.11438651,.0029371809,.10065249,.013971122,.19660001,.74313295,.97032273,.00054113864,.011355058,-.00081096072,.0094823381,.021901937,.12324942,.000065858134,.013833582,-.00015246592,.013160711,.043834925,.15883665,-.0035333256,.030367447,-.0071216756,.023005769,.13986029,.44701165,.83728206,.95782173,.022692172,.09814094,-.0068409527,.090904042,.10751798,.25443009,.69021314,.85667533,-.011723444,.1028869,-.016613528,.081397012,-.021631336,.15164074,.7823779,1.0228293
.0054727197,.0039462619,.071631014,.0065268278,.0058831158,.099957414,.012746266,.0073592528,.28605044,.89689821,.060521662,.042580128,.18095492,.77316475,.04588034,.033101052,.06631989,.90057904,26,-.0008673484,.0097279307,-.0022210286,.0077352617,.0076772054,.11028001,-.001682875,.011680147,-.0024084013,.010438037,.029363096,.1439406,-.011843904,.021253984,-.016106294,.014123991,.097400226,.3982408,.83877915,.95492625,.026174072,.099701621,.0041736281,.095707655,.11256422,.26921195,.70116329,.85732269,.0066526001,.11499967,.0029079076,.10242447,.013804579,.20015103,.73874712,.97012985,.00030979671,.010635642,-.00093853642,.0088310605,.021674534,.1215875,-.000095134164,.013148789,-.00046095008,.012227181,.042730175,.15718465,-.0039262357,.029418768,-.007484396,.022202902,.13414602,.43795484,.83616054,.95763588,.022706289,.098337039,-.0067982129,.091958471,.10753012,.25437972,.68977863,.85655087,-.011560307,.10332099,-.017050091,.083252192,-.022051508,.15469129,.77776408,1.023394
.0050511151,.0035949515,.070566833,.0061354088,.005328883,.098421134,.012107655,.0068143145,.27857515,.8963114,.060613737,.043074835,.18093772,.77292532,.046136975,.03376811,.067556158,.89867574,27,-.0011757517,.0089467913,-.0025252944,.0071288571,.0073820711,.10636902,-.0022266847,.011026438,-.0030297614,.009506423,.027902218,.14141005,-.0124346,.020469878,-.01671914,.013289272,.085760526,.38703603,.83855313,.95478988,.02618574,.099920116,.0043189269,.097230896,.11257,.26925451,.70051968,.85716349,.0070156353,.11552046,.0028813365,.10406987,.01378502,.20344205,.73470134,.96995306,.00010192449,.010000305,-.0010656562,.008255559,.021405278,.11972838,-.00025542997,.012526248,-.0007499085,.011407674,.041571695,.15527058,-.0042652953,.028480606,-.0077902353,.021418866,.12828971,.4288606,.83515364,.95746917,.022722265,.098505206,-.0067572095,.092906877,.10755005,.25432539,.68939739,.85645324,-.011411103,.10368505,-.017454177,.084990397,-.022440242,.15755256,.77343547,1.023916
.0046754507,.0032778447,.069399931,.0057723369,.0048332289,.096748441,.011500617,.0063070497,.27104962,.89578456,.060694575,.04352089,.18092237,.77272046,.0463572,.034394942,.068717517,.89688754,28,-.0015003658,.0081159547,-.0027733925,.0065145292,.0070854491,.10394923,-.0025780136,.010402383,-.0038091182,.0086381491,.0264473,.13867052,-.012913343,.019879699,-.017207425,.012487554,.072446801,.37851661,.83837414,.95464563,.026195504,.10010722,.0044590682,.098621175,.11257443,.26928794,.69998634,.85715735,.0073705786,.11596844,.0028835298,.10559623,.013766544,.20648803,.73097521,.96979153,-.000085629777,.0094365319,-.0011918127,.0077475021,.021097539,.11770233,-.0004143914,.011959066,-.0010202386,.010686697,.040369149,.15312774,-.0045512915,.027552525,-.0080378465,.020651946,.12234475,.41975445,.83424848,.95732063,.022739608,.098649547,-.0067191855,.093760967,.10757594,.25426883,.68906033,.85638058,-.011279113,.10399351,-.017826362,.086616248,-.022798352,.16023339,.76937926,1.0243958
.0043389415,.0029915865,.06814523,.005435531,.0043889685,.094959408,.010924774,.0058362498,.26350644,.89531124,.060765684,.043923076,.18090875,.77254522,.046546012,.034983557,.069807813,.89520866,29,-.0017759675,.0073648114,-.0030629984,.005746603,.0067895409,.10220239,-.0028268585,.0098080644,-.0045138476,.0078279171,.025007978,.13575265,-.013285741,.018816888,-.017578145,.011643915,.060054515,.37096086,.83823037,.95449531,.026203653,.10026741,.0045932354,.099888176,.11257767,.26931351,.69954538,.85714638,.0077143293,.11635912,.0029151454,.10701063,.013748983,.20892903,.7275492,.96964478,-.00025534214,.0089332256,-.0013139544,.007297127,.020755127,.11553534,-.00056958251,.011440644,-.0012731639,.010051101,.039130699,.15078811,-.0047871913,.026636738,-.0082304478,.019902946,.11635539,.41065753,.83343351,.95718896,.022757897,.098773472,-.0066848653,.094531015,.10760607,.25421143,.68875986,.85633057,-.01116653,.10425855,-.018167388,.088134497,-.023126613,.16274224,.76558328,1.024834
.0040367092,.0027326008,.066816233,.0051220874,.0039900951,.093072414,.010379235,.0053996081,.25597343,.89488584,.060828369,.044285782,.18089673,.77239549,.046707809,.03553592,.0708308,.89363331,30,-.0021107479,.0068594571,-.0033047339,.0050206576,.0058436594,.1003468,-.0030393628,.0094188405,-.0049582375,.0071837083,.023592975,.13268489,-.013557108,.01793994,-.017191654,.010746806,.050580498,.36328945,.83811212,.95434105,.026210427,.10040464,.0047208034,.10104127,.11256552,.26933235,.69918132,.85712975,.0080445297,.11670481,.0029451153,.10831967,.013732159,.21116076,.72440481,.9695121,-.00040764673,.0084810648,-.0014314428,.0068966444,.020381255,.1132512,-.00071960362,.010963779,-.0015085939,.0094887847,.037864439,.14828038,-.0049766987,.02573517,-.0083705559,.019169772,.11036412,.40158272,.83269852,.95707315,.022776712,.09888003,-.006654745,.09522631,.10763903,.25415441,.68848985,.85630113,-.011074558,.10449018,-.018478103,.089549944,-.023425778,.16508737,.76203525,1.0252314
.0037638657,.002497995,.06542521,.0048302989,.0036313687,.091104284,.0098624937,.0049945079,.24847507,.8945033,.060883712,.044612989,.18088615,.77226746,.046846408,.036053948,.071790092,.89215595,31,-.0024247463,.0063907225,-.0035026036,.0043362323,.0051058931,.098190174,-.0033348601,.0089455489,-.0052885488,.0066062706,.021268923,.13000774,-.013733553,.017307404,-.017076708,.0098831048,.04235376,.35553744,.83801186,.95418483,.026216049,.10052228,.0048413123,.10208954,.11255108,.2693454,.69888091,.85710704,.0083593838,.1170153,.0029733805,.10952956,.013715941,.21321523,.7215243,.96939272,-.00054398988,.0080717215,-.0015423504,.0065383404,.019978799,.11087163,-.00086201355,.010522611,-.0017261422,.0089888796,.036577147,.14563143,-.0051237098,.024848698,-.0084626684,.018451685,.10440433,.39254582,.83203441,.95697218,.022795642,.098971784,-.006629175,.095855154,.10767359,.25409871,.68824506,.85628986,-.011003588,.10469641,-.018759483,.090867378,-.023696654,.16727684,.75872338,1.0255885
.003516665,.0022851231,.063983552,.0045582498,.0033082939,.089070261,.0093729263,.0046187374,.24103341,.89415908,.060932659,.044908285,.18087688,.77215803,.04696507,.036539488,.072689198,.89077133,32,-.0026939181,.0059558442,-.0036601978,.0038769403,.0047915811,.094803855,-.0035872748,.0086408872,-.0055467435,.0059144069,.018819336,.12667431,-.013821861,.01680401,-.017064633,.009351911,.034716994,.34612232,.83792353,.95402849,.026220709,.10062318,.0049544536,.10304147,.1125358,.2693536,.69863307,.85707831,.0086576007,.11729798,.0029999018,.11064623,.01370021,.2151033,.71889073,.96928596,-.00066544127,.0076987711,-.0016455005,.0062157465,.019550284,.10841682,-.00099588081,.010112381,-.0019251897,.0085417777,.035275243,.14286527,-.0052321921,.023978045,-.0085104285,.017747903,.098508321,.38355851,.83143318,.95688498,.022814348,.099050969,-.0066083628,.09642493,.10770876,.25404501,.68802154,.85629451,-.010953343,.10488348,-.019012609,.092091583,-.023940051,.16931845,.7556361,1.0259066
.0032918167,.002091751,.062501624,.004304349,.0030168858,.086984135,.0089091025,.004270501,.23366773,.89384907,.060976021,.045174878,.18086877,.77206463,.047066614,.036994323,.073531479,.88947421,33,-.0029224425,.0055512921,-.0037840591,.0036537261,.003926273,.091341071,-.0038370294,.0083398856,-.0057392246,.005407929,.017476004,.12282996,-.013828941,.016122166,-.016969444,.0088061616,.027672894,.33458051,.83784258,.95387387,.026224565,.10070983,.0050600609,.10390541,.11252008,.26935774,.69842792,.85704386,.0089383321,.11755882,.0030246584,.11167519,.013684887,.21683519,.716488,.96919125,-.0007731017,.0073567349,-.0017395007,.0059230025,.019097881,.10590537,-.0011200776,.0097287754,-.0021051681,.0081389397,.033964142,.14000413,-.0053056437,.023123849,-.0085177179,.017058719,.092702113,.37463334,.83088756,.95681059,.022832535,.099119507,-.0065923994,.096942157,.10774372,.25399384,.6878162,.85631305,-.010922967,.1050562,-.019238664,.093227312,-.02415682,.17121978,.75276202,1.0261863
.0030865844,.0019159405,.060988814,.0040671094,.0027536515,.084858418,.008469779,.0039481525,.22639452,.89356989,.061014488,.045415647,.18086171,.77198482,.047153477,.037420176,.074320138,.88825971,34,-.0029931082,.0052404366,-.0040033706,.0034854487,.0029028272,.088572904,-.0040842462,.0079167709,-.0058713923,.0050973338,.016407251,.11909112,-.013497185,.015458564,-.016731706,.0084021017,.021217166,.32320294,.83776581,.95372236,.026227757,.10078429,.0051580956,.10468344,.11250424,.26935855,.69825733,.85700417,.0092011094,.11780223,.003047647,.1129864,.013669914,.21842054,.71430081,.96910775,-.00086751033,.007040679,-.0018234239,.005655305,.01862373,.1033539,-.0012338468,.0093680657,-.0022657788,.0077730818,.032648966,.13706787,-.0053477222,.022287281,-.008488046,.016384352,.087010078,.36577895,.83039153,.95674825,.022849955,.099179022,-.006581265,.097412556,.10777783,.25394559,.68762648,.85634315,-.010911169,.10521812,-.019438913,.094279267,-.024347883,.17298816,.75009012,1.0264293
.0028986102,.0017559647,.059453513,.00384523,.0025155216,.08270438,.0080537768,.0036500092,.21922764,.89331818,.061048672,.045633178,.18085557,.77191669,.047227766,.037818693,.075058237,.88712305,35,-.0031379722,.0050374023,-.0041814707,.0032818203,.001472373,.086090952,-.004282278,.0074312715,-.0059488295,.0048082164,.014299605,.1148719,-.013175311,.014814004,-.016277712,.0082510561,.0147404,.31506094,.83769083,.95357513,.026230397,.10084835,.0052486248,.10537753,.11248851,.26935667,.69811428,.85695988,.0093911793,.11803144,.0030688792,.11423969,.013655271,.21986851,.71231461,.96903479,-.00094957888,.0067467992,-.0018967938,.0054087234,.018129861,.10077716,-.001336618,.0090270778,-.0024071268,.0074381703,.031334076,.13407469,-.0053618425,.021469396,-.0084251547,.015725173,.081450619,.35700467,.82993948,.95669687,.022866417,.099230923,-.006574864,.097841218,.10781059,.25390056,.68745053,.85638285,-.0109163,.10537183,-.019614706,.095252089,-.024514219,.17463069,.7476095,1.0266366
.0027259451,.0016102567,.057903245,.0036374894,.0022998364,.080532178,.007659886,.0033743517,.21217884,.89309114,.061079081,.045829803,.18085024,.77185845,.04729129,.038191445,.075748712,.88605982,36,-.0031995699,.0048511028,-.0043211537,.0029642691,.00020658101,.08437708,-.0043985951,.0070237024,-.0060046539,.0044663083,.012012531,.11184609,-.012751929,.014188457,-.015868025,.0080694603,.0086513329,.30705851,.83761621,.95343339,.026232582,.10090356,.005331805,.10601617,.11247309,.26935264,.69799304,.8569116,.0094909566,.11824869,.0030883804,.11551966,.013640963,.22118783,.71051538,.96897155,-.0010198944,.0064717848,-.0019592228,.0051797363,.01761831,.098188184,-.0014281042,.0087030828,-.0025292037,.0071288762,.030023569,.1310408,-.005351427,.020671198,-.0083326362,.01508134,.076039672,.34831801,.82952654,.95665574,.022881763,.099276401,-.0065730386,.098232642,.10784163,.25385886,.68728673,.85643017,-.010936497,.10551908,-.019767448,.096150339,-.024656881,.1761543,.74530983,1.0268098
.0025668652,.0014774241,.056344748,.0034428232,.0021042458,.078350887,.0072868904,.0031195336,.205258,.89288622,.061106171,.046007615,.18084562,.77180874,.047345612,.038539942,.076394349,.88506573,37,-.0032364759,.0047181114,-.0043902956,.0028485958,-.00090106821,.08219032,-.0044950549,.0066819089,-.006064509,.0041087065,.010218468,.10893092,-.012395162,.013581671,-.015384758,.0077946819,.0031937272,.29920292,.83754098,.95329785,.026234394,.10095118,.0054078624,.10660376,.11245814,.26934698,.69788891,.8568601,.0095820613,.11845544,.0031061904,.1167247,.013627013,.22238681,.70888984,.96891725,-.0010793423,.0062130722,-.002010627,.0049654748,.017090969,.095598526,-.0015082597,.0083939061,-.002632403,.0068408949,.028720919,.12798086,-.0053194868,.019893268,-.0082140947,.014453162,.070788622,.33972737,.82914853,.95662391,.022895887,.099316455,-.0065755863,.098590814,.10787068,.25382057,.68713415,.85648334,-.010969742,.10566097,-.019898588,.096978471,-.024777001,.17756569,.74318075,1.0269507
.0024199053,.0013562252,.054784045,.0032602474,.0019266797,.076168597,.0069336169,.0028840399,.19847342,.89270115,.061130337,.046168491,.18084161,.7717663,.047392059,.038865615,.076997794,.88413662,38,-.0032511309,.0045746644,-.0044163,.0027335854,-.0018579891,.079957709,-.0046499521,.0063559115,-.0060801841,.0038679016,.0079639088,.10542883,-.01229603,.013126305,-.015187219,.0074967844,-.0034850908,.29149982,.83746481,.95316935,.026235897,.10099234,.0054602078,.10714437,.11244377,.2693401,.69753551,.85680604,.0096649053,.11865265,.0031223604,.11783497,.013613468,.22347338,.70742548,.96887124,-.0011286325,.0059684431,-.002051119,.0047635697,.016549654,.093018435,-.00157715,.0080976449,-.0027172049,.0065705641,.027429326,.12490787,-.0052689211,.019136155,-.0080727851,.013840865,.065707035,.33123982,.82880175,.95660055,.02290873,.099351943,-.0065822648,.09891925,.10789756,.25378564,.68699193,.85654068,-.011013983,.1057981,-.020009607,.097740836,-.024875801,.17887139,.74121225,1.027061
.0022837995,.0012455606,.05322649,.0030888722,.0017653034,.073992483,.0065989671,.0026664825,.19183196,.89253396,.061151918,.046314117,.18083815,.77173007,.047431778,.039169829,.077561572,.88326859,39,-.003245838,.0043649822,-.004415758,.0026227999,-.0025179433,.077738322,-.0048077186,.0060450081,-.0060562175,.0036148722,.0058691981,.10226251,-.011840396,.012750376,-.01496339,.0071696453,-.0094645098,.28395373,.83738768,.95304823,.026237151,.10102799,.0054716058,.10762788,.11243009,.26933238,.69718587,.85675013,.0097399559,.11884086,.0031369524,.11885516,.013600384,.22445515,.70611018,.96883255,-.0011685462,.0057361452,-.0020810557,.0045721768,.015996106,.090456873,-.0016350274,.0078127719,-.0027844238,.0063150306,.026151517,.12183345,-.0052022692,.018400203,-.0079118293,.013244794,.060801364,.32286254,.82848293,.95658499,.022920251,.099383585,-.0065927966,.099221028,.10792223,.25375408,.68685937,.85660076,-.011067169,.10593072,-.020101992,.098441653,-.024954546,.18007769,.73939461,1.0271425
.0021574567,.0011444486,.051676821,.0029278817,.0016184918,.071828909,.0062819123,.0024655636,.18533905,.8923828,.061171211,.046445996,.18083514,.77169913,.047465745,.039453879,.078088075,.88245803,40,-.0032227302,.0041652331,-.0043912255,.0025160783,-.00279571,.075537711,-.0049274019,.0057484815,-.0059967986,.0033223238,.0039345562,.09956409,-.011208467,.012386742,-.014676375,.0069279391,-.014734264,.27656794,.83730984,.95293474,.026238196,.10105891,.0054827277,.10805914,.11241713,.26932406,.69684446,.85669303,.009807704,.11902031,.0031500384,.11978992,.013587832,.22533934,.70493251,.9688006,-.0011998025,.0055147163,-.0021009119,.004389809,.015432083,.08792156,-.0016822686,.0075380318,-.0028349236,.006071907,.024889989,.11876784,-.0051219617,.017685786,-.0077340673,.012665194,.056076504,.31460157,.82818925,.95657635,.022930447,.099411972,-.0066068838,.099498875,.10794462,.25372568,.68673599,.85666227,-.011127331,.10605882,-.020177247,.099085003,-.025014561,.18119071,.73771858,1.0271975
.0020399278,.0010520084,.050139204,.002776535,.0014848032,.06968347,.0059814765,.0022800548,.17899895,.89224601,.061188478,.046565488,.18083255,.77167267,.047494795,.039718989,.078579567,.88170147,41,-.0032597652,.0038995594,-.0043564374,.0023804135,-.0029954722,.073360682,-.0049979594,.0054656938,-.0059829792,.003187685,.0021589575,.096859396,-.010847777,.012034923,-.014333209,.0066907872,-.019326109,.26934469,.8372317,.95282918,.026239075,.1010858,.0054935031,.10844935,.11240494,.26931548,.6965127,.85663533,.0098686544,.11919113,.0031616972,.12064385,.013575884,.22613297,.70388162,.96877462,-.0012231213,.0053029768,-.0021112184,.0042152354,.014859325,.085419081,-.0017193354,.0072724051,-.0028696684,.0058392747,.023646899,.11572005,-.0050301352,.016993089,-.0075422353,.012102345,.051534932,.30646294,.82791817,.95657384,.022939343,.099437609,-.0066241976,.099755175,.10796477,.25370032,.68662131,.85672402,-.011192624,.10618222,-.020236852,.099674828,-.025057219,.18221635,.73617506,1.0272279
.0019303869,.00096744491,.048617281,.0026341509,.0013629574,.067561068,.0056967274,.0021087981,.17281485,.89212227,.061203953,.046673805,.18083031,.77165002,.04751965,.03996633,.079038203,.88099545,42,-.0032955296,.0036660854,-.0043587754,.0021240169,-.0031258408,.071211383,-.0049857371,.0052671121,-.0059429859,.0030408255,.0005402895,.094156519,-.010540608,.011694461,-.013930991,.0063986955,-.023274004,.26228532,.83715391,.95273149,.026239812,.10110924,.0055038701,.1088025,.11239353,.26930681,.69619191,.85657752,.0099233128,.11935325,.003172013,.12142149,.013564615,.22684269,.70294726,.96875381,-.0012392033,.0050999769,-.002112607,.0040474967,.014279581,.08295498,-.0017467816,.0070150835,-.0028896928,.0056156078,.022424195,.11269794,-.0049287821,.016322237,-.0073388377,.011556434,.047177896,.29845181,.82766765,.95657688,.022946987,.099460915,-.006644411,.099992022,.10798278,.25367785,.68651503,.856785,-.011261347,.10630064,-.020282257,.10021492,-.025083911,.18316032,.73475522,1.0272357
.0018281068,.00089004269,.047114227,.0025001077,.0012518135,.065465957,.005426778,.0019507125,.16678904,.89201015,.06121783,.04677204,.18082838,.7716307,.047540922,.040197004,.079466,.880337,43,-.0033155312,.0034619682,-.0043438287,.0019648098,-.0031951349,.069093414,-.0049462225,.0051463163,-.0058741244,.002863714,-.00092455058,.09262418,-.010299428,.011364941,-.013199125,.0060435534,-.025384555,.25373876,.8370769,.95264155,.026240438,.10112972,.0055281543,.10897383,.1123829,.2692982,.69588339,.85652012,.009972184,.11950663,.003181075,.12212732,.013554099,.2273519,.70211965,.9687376,-.0012487279,.0049049417,-.0021057597,.0038858452,.01369456,.080533899,-.001765189,.0067654047,-.0028960963,.0053997235,.021223567,.10970835,-.0048196488,.015673205,-.0071262182,.011027643,.043004975,.29057309,.82743567,.95658463,.022953432,.099482223,-.006667186,.10021127,.10799873,.25365803,.6864168,.8568446,-.011331982,.10641383,-.020314882,.10070889,-.025096066,.18402806,.73345071,1.0272232
.0017324486,.00081915758,.045632791,.0023738344,.0011503525,.063401826,.0051707914,.0018047971,.16092296,.89190853,.061230283,.046861179,.18082671,.77161419,.047559127,.040412046,.079864889,.87972307,44,-.0033512786,.0032660966,-.0043150838,.0018465417,-.003211336,.06754607,-.0048820563,.0050297854,-.0057797013,.0026968974,-.0022395558,.091282316,-.010074007,.011045937,-.012491617,.0057506519,-.027632592,.24520093,.83681101,.95255923,.026240975,.10114767,.0055595692,.1090999,.11237307,.26928982,.69558811,.85646349,.01001576,.11965122,.0031889749,.12276577,.013544401,.22778942,.70138955,.96872532,-.0012523497,.0047172466,-.0020914027,.0037297176,.013105961,.078159615,-.0017751948,.0065228636,-.0028900141,.0051907189,.020046541,.10675712,-.004704339,.015045921,-.0069064954,.010516089,.039014958,.28283095,.82722056,.95659649,.022958752,.099501818,-.0066921874,.10041454,.10801277,.25364065,.68632632,.85690206,-.011403211,.10652146,-.020336099,.10116019,-.025095094,.18482487,.73225349,1.0271926
.0016428478,.00075420912,.044175323,.0022548055,.0010576628,.061371841,.0049279793,.0016701251,.15521733,.89181644,.061241478,.046942096,.18082526,.77160001,.047574718,.040612444,.080236688,.87915087,45,-.0033673337,.0030783061,-.0042662686,.0017488971,-.0031819602,.066092156,-.0047658002,.0048970496,-.0056628548,.0025397856,-.0030447536,.08926975,-.0098224636,.010737063,-.012074066,.0055532204,-.027251093,.23689649,.83647823,.95253837,.026241433,.10116345,.0055899611,.10920821,.11236399,.26928174,.69530678,.85640806,.010054512,.119787,.0031958055,.12334116,.013535578,.22816686,.70074832,.96871626,-.0012506882,.0045363838,-.0020702558,.003578674,.012515453,.075835191,-.0017774497,.0062870611,-.0028725725,.0049878978,.018894449,.10384923,-.0045842719,.014440231,-.0066816327,.010021883,.035205539,.27522913,.82702094,.95661193,.022963032,.099519923,-.006719098,.10060329,.10802501,.25362551,.68624312,.8569569,-.011473901,.10662334,-.020347219,.10157211,-.025082393,.18555577,.73115581,1.0271459
