D01,D02,D03,D04,FEVD01,FEVD03,FEVD02,FEVD04,step,pD01_ll,pD01_ul,pD02_ll,pD02_ul,pD03_ll,pD03_ul,pD04_ll,pD04_ul,pFEVD01_ll,pFEVD01_ul,pFEVD03_ll,pFEVD03_ul,pFEVD02_ll,pFEVD02_ul,pFEVD04_ll,pFEVD04_ul,nD01_ll,nD01_ul,nD02_ll,nD02_ul,nD03_ll,nD03_ul,nD04_ll,nD04_ul,nFEVD01_ll,nFEVD01_ul,nFEVD03_ll,nFEVD03_ul,nFEVD02_ll,nFEVD02_ul,nFEVD04_ll,nFEVD04_ul
.029649943,-.096601777,-.010525727,.5331285,.98274595,.01725406,.018805806,.9811942,13,.013005335,.037248239,-.16594835,-.044337817,-.022452837,.003017683,.21837495,.73015988,.95083708,.99895871,.0010412623,.049162928,.0037650554,.091853313,.90814668,.99623495,.018222783,.041077103,-.15690288,-.036300674,-.023299256,.0022478034,.27159062,.79466641,.95957339,1.0059185,-.0059184721,.040426593,-.023503523,.061115135,.93888485,1.0235035
.025818797,-.10115533,-.0089062955,.53856933,.98243445,.017565558,.020347856,.97965217,14,.010474969,.032985091,-.17345026,-.046144962,-.019754823,.0035988744,.21800834,.73601162,.94994259,.99895668,.0010433656,.050057448,.0039189807,.099646091,.90035391,.99608099,.01519522,.036442373,-.16468537,-.037625298,-.020804334,.0029917429,.27395698,.80318165,.9586677,1.0062011,-.0062011969,.041332312,-.02554955,.066245265,.93375474,1.0255495
.022515155,-.10521663,-.007400977,.54271662,.98221487,.01778513,.021834992,.97816503,15,.0084019778,.029317953,-.18034017,-.047686372,-.017543864,.0040837373,.21750596,.74286127,.94926739,.99895322,.0010468072,.050732642,.0040600598,.10701063,.8929894,.99593997,.012663938,.032366373,-.17170395,-.038729314,-.01849824,.0036962866,.27590203,.80953115,.95799416,1.0064356,-.0064356048,.042005863,-.027514108,.071184091,.92881596,1.0275141
.019648422,-.10882032,-.006009059,.54578519,.98206663,.01793335,.02326392,.97673607,16,.0067869043,.026110537,-.18633845,-.049279895,-.015372191,.0051608235,.21659237,.7479018,.94876564,.99894774,.0010522511,.051234338,.0042080274,.11388983,.88611019,.99579197,.010517207,.028779637,-.17799714,-.039643493,-.016418478,.004400359,.27739817,.81417221,.9575054,1.0066279,-.0066278931,.042494591,-.029375434,.075903274,.9240967,1.0293754
.01713972,-.11199892,-.0047262041,.54795259,.98197234,.018027669,.024632741,.97536725,17,.0054980079,.023214726,-.19123766,-.050615281,-.013386371,.005839793,.21555345,.74341798,.94838846,.99894065,.0010593541,.05161152,.004441008,.1207891,.87921089,.99555898,.0086966353,.025582803,-.18360005,-.040397774,-.014547197,.0050947894,.27864084,.81726438,.9571622,1.0067825,-.006782487,.042837825,-.031134095,.08039958,.91960043,1.0311341
.014926367,-.11478568,-.0035570222,.54936522,.98191738,.018082602,.025940506,.97405952,18,.0044397078,.020719681,-.19433811,-.051494859,-.01158128,.0068997764,.21450001,.73758662,.94809937,.99893165,.0010683741,.051900588,.0046633091,.12806524,.87193477,.99533671,.0071318951,.02272084,-.18855272,-.041018646,-.012881212,.0057671675,.27971625,.81901413,.95692867,1.0069062,-.0069061094,.043071315,-.032787126,.084668137,.9153319,1.0327872
.01296243,-.11721433,-.0024938774,.5501442,.98188972,.018110296,.027187103,.97281289,19,.0034128234,.018399822,-.19669759,-.05153941,-.0099288039,.0078136129,.21328883,.73813331,.94787264,.99892056,.0010793947,.052127399,.004875063,.13488212,.86511791,.99512494,.0057984856,.020126374,-.19290024,-.041528426,-.011423572,.0064358176,.28062424,.81966418,.9567765,1.0070029,-.0070029479,.043223538,-.034331676,.088705882,.9112941,1.0343317
.011238134,-.11931685,-.0015308679,.55039036,.98187959,.018120399,.028373158,.97162682,20,.0025412305,.016354218,-.19839178,-.051517904,-.008392971,.0088884458,.2119448,.74104536,.94768578,.99890786,.0010921275,.052314222,.0050764885,.14125714,.85874283,.99492353,.0046628336,.017813435,-.19668655,-.041947145,-.010149208,.0070874724,.28143105,.81934965,.95668131,1.0070779,-.0070778928,.043318689,-.035772607,.092518926,.90748107,1.0357726
.0097232461,-.12112354,-.00066214125,.55018747,.98187953,.01812044,.029499855,.97050017,21,.0019101829,.014544537,-.19948873,-.051442549,-.0070308303,.010155307,.21070355,.74268806,.94752347,.9988935,.0011065048,.052476548,.0052678636,.14720842,.85279155,.99473214,.0036936488,.015752843,-.19995548,-.042291611,-.0090459809,.0077216984,.28216779,.81820709,.95662427,1.0071348,-.0071348324,.043375712,-.037114099,.096113808,.9038862,1.0371141
.0083910907,-.12266275,.00011909539,.54960543,.98188376,.018116213,.030568806,.96943122,22,.0014052736,.012929253,-.20011872,-.051586218,-.0060984376,.010883795,.20942387,.7431848,.94737399,.99887764,.0011224011,.052625977,.005449513,.15275311,.84724689,.99455047,.0028639883,.013918193,-.2027504,-.042575102,-.0080937613,.0083319526,.28283367,.81637722,.95659012,1.0071775,-.0071774502,.043409877,-.038360454,.099498071,.90050197,1.0383605
